TERRITORIO;TIPOLOGÍA PENAL;2015;2016; Var. % 16/15
Municipio de Castelldefels;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);21;24;14,3
Municipio de Castelldefels;6.-TRÁFICO DE DROGAS (EU);3;5;66,7
Municipio de Castelldefels;7.-DAÑOS;150;177;18,0
Municipio de Castelldefels;8.-HURTOS;522;451;-13,6
Municipio de Cerdanyola del Vallès;1.-DELITOS Y FALTAS (EU);1107;964;-12,9
Municipio de Cerdanyola del Vallès;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Cerdanyola del Vallès;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);39;37;-5,1
Municipio de Cerdanyola del Vallès;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);70;75;7,1
Municipio de Cerdanyola del Vallès;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);11;21;90,9
Municipio de Cerdanyola del Vallès;6.-TRÁFICO DE DROGAS (EU);4;5;25,0
Municipio de Cerdanyola del Vallès;7.-DAÑOS;128;134;4,7
Municipio de Cerdanyola del Vallès;8.-HURTOS;355;259;-27,0
Municipio de Cornellà de Llobregat;1.-DELITOS Y FALTAS (EU);2570;2507;-2,5
Municipio de Cornellà de Llobregat;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Cornellà de Llobregat;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);211;184;-12,8
Municipio de Cornellà de Llobregat;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);72;101;40,3
Municipio de Cornellà de Llobregat;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);57;58;1,8
Municipio de Cornellà de Llobregat;6.-TRÁFICO DE DROGAS (EU);8;8;0,0
Municipio de Cornellà de Llobregat;7.-DAÑOS;275;323;17,5
Municipio de Cornellà de Llobregat;8.-HURTOS;923;804;-12,9
Municipio de Granollers;1.-DELITOS Y FALTAS (EU);1562;1573;0,7
Municipio de Granollers;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Granollers;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);97;75;-22,7
Municipio de Granollers;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);95;79;-16,8
Municipio de Granollers;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);14;27;92,9
Municipio de Granollers;6.-TRÁFICO DE DROGAS (EU);4;10;150,0
Municipio de Granollers;7.-DAÑOS;161;169;5,0
Municipio de Granollers;8.-HURTOS;505;486;-3,8
Municipio de Hospitalet de Llobregat (L');1.-DELITOS Y FALTAS (EU);7819;7697;-1,6
Municipio de Hospitalet de Llobregat (L');2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;2;100,0
Municipio de Hospitalet de Llobregat (L');3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);570;615;7,9
Municipio de Hospitalet de Llobregat (L');4.-ROBOS CON FUERZA EN DOMICILIOS (EU);309;347;12,3
Municipio de Hospitalet de Llobregat (L');5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);245;153;-37,6
Municipio de Hospitalet de Llobregat (L');6.-TRÁFICO DE DROGAS (EU);23;41;78,3
Municipio de Hospitalet de Llobregat (L');7.-DAÑOS;808;740;-8,4
Municipio de Hospitalet de Llobregat (L');8.-HURTOS;2829;2934;3,7
Municipio de Manresa;1.-DELITOS Y FALTAS (EU);1665;1566;-5,9
Municipio de Manresa;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Manresa;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);58;49;-15,5
Municipio de Manresa;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);115;111;-3,5
Municipio de Manresa;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);14;20;42,9
Municipio de Manresa;6.-TRÁFICO DE DROGAS (EU);5;9;80,0
Municipio de Manresa;7.-DAÑOS;181;181;0,0
Municipio de Manresa;8.-HURTOS;470;377;-19,8
Municipio de Mataró;1.-DELITOS Y FALTAS (EU);3430;3058;-10,8
Municipio de Mataró;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Mataró;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);236;235;-0,4
Municipio de Mataró;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);140;102;-27,1
Municipio de Mataró;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);80;66;-17,5
Municipio de Mataró;6.-TRÁFICO DE DROGAS (EU);11;13;18,2
Municipio de Mataró;7.-DAÑOS;379;349;-7,9
Municipio de Mataró;8.-HURTOS;1042;1011;-3,0
Municipio de Mollet del Vallès;1.-DELITOS Y FALTAS (EU);1108;1096;-1,1
Municipio de Mollet del Vallès;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Mollet del Vallès;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);60;54;-10,0
Municipio de Mollet del Vallès;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);43;56;30,2
Municipio de Mollet del Vallès;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);19;11;-42,1
Municipio de Mollet del Vallès;6.-TRÁFICO DE DROGAS (EU);4;5;25,0
Municipio de Mollet del Vallès;7.-DAÑOS;176;165;-6,3
Municipio de Mollet del Vallès;8.-HURTOS;354;312;-11,9
Municipio de Prat de Llobregat (El);1.-DELITOS Y FALTAS (EU);3096;3223;4,1
Municipio de Prat de Llobregat (El);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Prat de Llobregat (El);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);74;74;0,0
Municipio de Prat de Llobregat (El);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);46;21;-54,3
Municipio de Prat de Llobregat (El);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);73;50;-31,5
Municipio de Prat de Llobregat (El);6.-TRÁFICO DE DROGAS (EU);36;46;27,8
Municipio de Prat de Llobregat (El);7.-DAÑOS;238;227;-4,6
Municipio de Prat de Llobregat (El);8.-HURTOS;1613;1713;6,2
Municipio de Rubí;1.-DELITOS Y FALTAS (EU);1552;1412;-9,0
Municipio de Rubí;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Rubí;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);53;46;-13,2
Municipio de Rubí;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);90;72;-20,0
Municipio de Rubí;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);25;38;52,0
Municipio de Rubí;6.-TRÁFICO DE DROGAS (EU);8;6;-25,0
Municipio de Rubí;7.-DAÑOS;206;209;1,5
Municipio de Rubí;8.-HURTOS;399;331;-17,0
Municipio de Sabadell;1.-DELITOS Y FALTAS (EU);4506;4627;2,7
Municipio de Sabadell;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Sabadell;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);333;321;-3,6
Municipio de Sabadell;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);194;289;49,0
Municipio de Sabadell;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);59;48;-18,6
Municipio de Sabadell;6.-TRÁFICO DE DROGAS (EU);20;22;10,0
Municipio de Sabadell;7.-DAÑOS;539;599;11,1
Municipio de Sabadell;8.-HURTOS;1397;1192;-14,7
Municipio de Sant Boi de Llobregat;1.-DELITOS Y FALTAS (EU);1826;1619;-11,3
Municipio de Sant Boi de Llobregat;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;2;100,0
Municipio de Sant Boi de Llobregat;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);77;83;7,8
Municipio de Sant Boi de Llobregat;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);54;58;7,4
Municipio de Sant Boi de Llobregat;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);46;41;-10,9
Municipio de Sant Boi de Llobregat;6.-TRÁFICO DE DROGAS (EU);5;4;-20,0
Municipio de Sant Boi de Llobregat;7.-DAÑOS;270;231;-14,4
Municipio de Sant Boi de Llobregat;8.-HURTOS;596;502;-15,8
Municipio de Sant Cugat del Vallès;1.-DELITOS Y FALTAS (EU);2101;2203;4,9
Municipio de Sant Cugat del Vallès;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Municipio de Sant Cugat del Vallès;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);66;72;9,1
Municipio de Sant Cugat del Vallès;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);208;320;53,8
Municipio de Sant Cugat del Vallès;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);43;47;9,3
Municipio de Sant Cugat del Vallès;6.-TRÁFICO DE DROGAS (EU);4;1;-75,0
Municipio de Sant Cugat del Vallès;7.-DAÑOS;222;326;46,8
Municipio de Sant Cugat del Vallès;8.-HURTOS;647;632;-2,3
Municipio de Santa Coloma de Gramenet;1.-DELITOS Y FALTAS (EU);2467;2263;-8,3
Municipio de Santa Coloma de Gramenet;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Santa Coloma de Gramenet;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);235;240;2,1
Municipio de Santa Coloma de Gramenet;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);109;131;20,2
Municipio de Santa Coloma de Gramenet;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);55;46;-16,4
Municipio de Santa Coloma de Gramenet;6.-TRÁFICO DE DROGAS (EU);5;4;-20,0
Municipio de Santa Coloma de Gramenet;7.-DAÑOS;246;217;-11,8
Municipio de Santa Coloma de Gramenet;8.-HURTOS;816;619;-24,1
Municipio de Terrassa;1.-DELITOS Y FALTAS (EU);4107;3523;-14,2
Municipio de Terrassa;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;2;100,0
Municipio de Terrassa;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);165;115;-30,3
Municipio de Terrassa;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);176;192;9,1
Municipio de Terrassa;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);55;67;21,8
Municipio de Terrassa;6.-TRÁFICO DE DROGAS (EU);17;20;17,6
Municipio de Terrassa;7.-DAÑOS;553;453;-18,1
Municipio de Terrassa;8.-HURTOS;1153;1010;-12,4
Municipio de Viladecans;1.-DELITOS Y FALTAS (EU);1363;1363;0,0
Municipio de Viladecans;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Viladecans;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);66;74;12,1
Municipio de Viladecans;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);43;33;-23,3
Municipio de Viladecans;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);53;31;-41,5
Municipio de Viladecans;6.-TRÁFICO DE DROGAS (EU);3;4;33,3
Municipio de Viladecans;7.-DAÑOS;235;224;-4,7
Municipio de Viladecans;8.-HURTOS;438;381;-13,0
Municipio de Vilanova i la Geltrú;1.-DELITOS Y FALTAS (EU);1466;1611;9,9
Municipio de Vilanova i la Geltrú;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Vilanova i la Geltrú;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);56;62;10,7
Municipio de Vilanova i la Geltrú;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);88;83;-5,7
Municipio de Vilanova i la Geltrú;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);22;17;-22,7
Municipio de Vilanova i la Geltrú;6.-TRÁFICO DE DROGAS (EU);7;5;-28,6
Municipio de Vilanova i la Geltrú;7.-DAÑOS;220;247;12,3
Municipio de Vilanova i la Geltrú;8.-HURTOS;455;429;-5,7
Provincia de Girona;1.-DELITOS Y FALTAS (EU);19277;17292;-10,3
Provincia de Girona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;2;100,0
Provincia de Girona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);365;349;-4,4
Provincia de Girona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);1458;1575;8,0
Provincia de Girona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);289;242;-16,3
Provincia de Girona;6.-TRÁFICO DE DROGAS (EU);205;202;-1,5
Provincia de Girona;7.-DAÑOS;2127;1947;-8,5
Provincia de Girona;8.-HURTOS;5767;5122;-11,2
Municipio de Girona;1.-DELITOS Y FALTAS (EU);3437;2336;-32,0
Municipio de Girona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Girona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);99;83;-16,2
Municipio de Girona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);150;122;-18,7
Municipio de Girona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);69;42;-39,1
Municipio de Girona;6.-TRÁFICO DE DROGAS (EU);15;13;-13,3
Municipio de Girona;7.-DAÑOS;438;269;-38,6
Municipio de Girona;8.-HURTOS;1329;870;-34,5
Provincia de Lleida;1.-DELITOS Y FALTAS (EU);9792;8803;-10,1
Provincia de Lleida;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;3;50,0
Provincia de Lleida;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);243;186;-23,5
Provincia de Lleida;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);475;330;-30,5
Provincia de Lleida;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);122;80;-34,4
Provincia de Lleida;6.-TRÁFICO DE DROGAS (EU);27;53;96,3
Provincia de Lleida;7.-DAÑOS;1282;1165;-9,1
Provincia de Lleida;8.-HURTOS;2574;2537;-1,4
Municipio de Lleida;1.-DELITOS Y FALTAS (EU);4542;4254;-6,3
Municipio de Lleida;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Municipio de Lleida;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);184;137;-25,5
Municipio de Lleida;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);171;98;-42,7
Municipio de Lleida;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);67;44;-34,3
Municipio de Lleida;6.-TRÁFICO DE DROGAS (EU);13;18;38,5
Municipio de Lleida;7.-DAÑOS;588;553;-6,0
Municipio de Lleida;8.-HURTOS;1361;1308;-3,9
Provincia de Tarragona;1.-DELITOS Y FALTAS (EU);19197;18200;-5,2
Provincia de Tarragona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;3;200,0
Provincia de Tarragona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);492;518;5,3
Provincia de Tarragona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);1866;1954;4,7
Provincia de Tarragona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);243;227;-6,6
Provincia de Tarragona;6.-TRÁFICO DE DROGAS (EU);143;161;12,6
Provincia de Tarragona;7.-DAÑOS;2052;2211;7,7
Provincia de Tarragona;8.-HURTOS;4930;4669;-5,3
Municipio de Reus;1.-DELITOS Y FALTAS (EU);2714;2575;-5,1
Municipio de Reus;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Reus;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);158;127;-19,6
Municipio de Reus;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);160;173;8,1
Municipio de Reus;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);38;38;0,0
Municipio de Reus;6.-TRÁFICO DE DROGAS (EU);47;44;-6,4
Municipio de Reus;7.-DAÑOS;324;415;28,1
Municipio de Reus;8.-HURTOS;708;616;-13,0
Municipio de Tarragona;1.-DELITOS Y FALTAS (EU);3897;3971;1,9
Municipio de Tarragona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Tarragona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);113;159;40,7
Municipio de Tarragona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);245;349;42,4
Municipio de Tarragona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);66;67;1,5
Municipio de Tarragona;6.-TRÁFICO DE DROGAS (EU);17;16;-5,9
Municipio de Tarragona;7.-DAÑOS;379;425;12,1
Municipio de Tarragona;8.-HURTOS;1337;1279;-4,3
COMUNITAT VALENCIANA;1.-DELITOS Y FALTAS (EU);116964;113895;-2,6
COMUNITAT VALENCIANA;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);22;18;-18,2
COMUNITAT VALENCIANA;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);3002;2982;-0,7
COMUNITAT VALENCIANA;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);9927;10055;1,3
COMUNITAT VALENCIANA;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);2120;2164;2,1
COMUNITAT VALENCIANA;6.-TRÁFICO DE DROGAS (EU);711;789;11,0
COMUNITAT VALENCIANA;7.-DAÑOS;14093;13656;-3,1
COMUNITAT VALENCIANA;8.-HURTOS;37995;37438;-1,5
Provincia de Alicante/Alacant;1.-DELITOS Y FALTAS (EU);45032;44413;-1,4
Provincia de Alicante/Alacant;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);17;9;-47,1
Provincia de Alicante/Alacant;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);922;1049;13,8
Provincia de Alicante/Alacant;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);4202;4588;9,2
Provincia de Alicante/Alacant;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);995;1016;2,1
Provincia de Alicante/Alacant;6.-TRÁFICO DE DROGAS (EU);287;364;26,8
Provincia de Alicante/Alacant;7.-DAÑOS;4921;4740;-3,7
Provincia de Alicante/Alacant;8.-HURTOS;15045;14835;-1,4
Municipio de Alcoy/Alcoi;1.-DELITOS Y FALTAS (EU);912;788;-13,6
Municipio de Alcoy/Alcoi;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Alcoy/Alcoi;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);35;21;-40,0
Municipio de Alcoy/Alcoi;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);37;35;-5,4
Municipio de Alcoy/Alcoi;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);29;19;-34,5
Municipio de Alcoy/Alcoi;6.-TRÁFICO DE DROGAS (EU);4;0;-100,0
Municipio de Alcoy/Alcoi;7.-DAÑOS;124;70;-43,5
Municipio de Alcoy/Alcoi;8.-HURTOS;250;244;-2,4
Municipio de Alicante/Alacant;1.-DELITOS Y FALTAS (EU);8844;8707;-1,5
Municipio de Alicante/Alacant;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Municipio de Alicante/Alacant;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);304;362;19,1
Municipio de Alicante/Alacant;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);437;415;-5,0
Municipio de Alicante/Alacant;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);284;225;-20,8
Municipio de Alicante/Alacant;6.-TRÁFICO DE DROGAS (EU);87;99;13,8
Municipio de Alicante/Alacant;7.-DAÑOS;761;901;18,4
Municipio de Alicante/Alacant;8.-HURTOS;3689;3657;-0,9
Municipio de Benidorm;1.-DELITOS Y FALTAS (EU);3297;3102;-5,9
Municipio de Benidorm;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Benidorm;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);72;93;29,2
Municipio de Benidorm;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);73;79;8,2
Municipio de Benidorm;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);53;45;-15,1
Municipio de Benidorm;6.-TRÁFICO DE DROGAS (EU);33;48;45,5
Municipio de Benidorm;7.-DAÑOS;226;248;9,7
Municipio de Benidorm;8.-HURTOS;1808;1527;-15,5
Municipio de Elche/Elx;1.-DELITOS Y FALTAS (EU);5003;4780;-4,5
Municipio de Elche/Elx;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;1;-50,0
Municipio de Elche/Elx;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);106;102;-3,8
Municipio de Elche/Elx;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);313;307;-1,9
Municipio de Elche/Elx;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);130;155;19,2
Municipio de Elche/Elx;6.-TRÁFICO DE DROGAS (EU);41;58;41,5
Municipio de Elche/Elx;7.-DAÑOS;526;503;-4,4
Municipio de Elche/Elx;8.-HURTOS;1703;1660;-2,5
Municipio de Elda;1.-DELITOS Y FALTAS (EU);721;800;11,0
Municipio de Elda;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Elda;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);12;17;41,7
Municipio de Elda;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);41;68;65,9
Municipio de Elda;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);32;20;-37,5
Municipio de Elda;6.-TRÁFICO DE DROGAS (EU);7;6;-14,3
Municipio de Elda;7.-DAÑOS;96;115;19,8
Municipio de Elda;8.-HURTOS;168;230;36,9
Municipio de Orihuela;1.-DELITOS Y FALTAS (EU);1808;1798;-0,6
Municipio de Orihuela;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;2;100,0
Municipio de Orihuela;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);35;46;31,4
Municipio de Orihuela;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);180;246;36,7
Municipio de Orihuela;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);28;31;10,7
Municipio de Orihuela;6.-TRÁFICO DE DROGAS (EU);4;6;50,0
Municipio de Orihuela;7.-DAÑOS;158;147;-7,0
Municipio de Orihuela;8.-HURTOS;550;606;10,2
Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig;1.-DELITOS Y FALTAS (EU);1264;1169;-7,5
Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);22;27;22,7
Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);90;101;12,2
Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);40;41;2,5
Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig;6.-TRÁFICO DE DROGAS (EU);2;7;250,0
Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig;7.-DAÑOS;175;122;-30,3
Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig;8.-HURTOS;393;451;14,8
Municipio de Torrevieja;1.-DELITOS Y FALTAS (EU);3303;3407;3,1
Municipio de Torrevieja;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;3;0,0
Municipio de Torrevieja;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);72;73;1,4
Municipio de Torrevieja;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);543;518;-4,6
Municipio de Torrevieja;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);52;47;-9,6
Municipio de Torrevieja;6.-TRÁFICO DE DROGAS (EU);8;14;75,0
Municipio de Torrevieja;7.-DAÑOS;391;414;5,9
Municipio de Torrevieja;8.-HURTOS;1090;1126;3,3
Provincia de Castellón/Castelló;1.-DELITOS Y FALTAS (EU);12215;11624;-4,8
Provincia de Castellón/Castelló;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Provincia de Castellón/Castelló;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);207;232;12,1
Provincia de Castellón/Castelló;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);1429;1301;-9,0
Provincia de Castellón/Castelló;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);199;141;-29,1
Provincia de Castellón/Castelló;6.-TRÁFICO DE DROGAS (EU);44;31;-29,5
Provincia de Castellón/Castelló;7.-DAÑOS;1541;1428;-7,3
Provincia de Castellón/Castelló;8.-HURTOS;3367;3298;-2,0
Municipio de Castellón de la Plana/Castelló de la Plana;1.-DELITOS Y FALTAS (EU);2830;2817;-0,5
Municipio de Castellón de la Plana/Castelló de la Plana;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Castellón de la Plana/Castelló de la Plana;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);64;98;53,1
Municipio de Castellón de la Plana/Castelló de la Plana;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);258;225;-12,8
Municipio de Castellón de la Plana/Castelló de la Plana;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);56;38;-32,1
Municipio de Castellón de la Plana/Castelló de la Plana;6.-TRÁFICO DE DROGAS (EU);13;5;-61,5
Municipio de Castellón de la Plana/Castelló de la Plana;7.-DAÑOS;211;197;-6,6
Municipio de Castellón de la Plana/Castelló de la Plana;8.-HURTOS;1001;1145;14,4
Municipio de Vila-Real;1.-DELITOS Y FALTAS (EU);879;699;-20,5
Municipio de Vila-Real;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Vila-Real;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);17;17;0,0
Municipio de Vila-Real;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);77;62;-19,5
Municipio de Vila-Real;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);18;15;-16,7
Municipio de Vila-Real;6.-TRÁFICO DE DROGAS (EU);1;2;100,0
Municipio de Vila-Real;7.-DAÑOS;137;84;-38,7
Municipio de Vila-Real;8.-HURTOS;247;194;-21,5
Provincia de Valencia/València;1.-DELITOS Y FALTAS (EU);59717;57858;-3,1
Provincia de Valencia/València;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);5;9;80,0
Provincia de Valencia/València;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1873;1701;-9,2
Provincia de Valencia/València;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);4296;4166;-3,0
