TERRITORIO;TIPOLOGÍA PENAL;2013;2014;Var. % 14/13
Municipio de Palmas de Gran Canaria (Las);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);233;222;-4,7
Municipio de Palmas de Gran Canaria (Las);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);304;329;8,2
Municipio de Palmas de Gran Canaria (Las);6.-TRÁFICO DE DROGAS (EU);116;136;17,2
Municipio de Palmas de Gran Canaria (Las);7.-DAÑOS;1059;997;-5,9
Municipio de Palmas de Gran Canaria (Las);8.-HURTOS;4224;4265;1,0
Municipio de San Bartolomé de Tirajana;1.-DELITOS Y FALTAS (EU);4083;3765;-7,8
Municipio de San Bartolomé de Tirajana;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de San Bartolomé de Tirajana;3.-DELINCUENCIA VIOLENTA (EU);166;130;-21,7
Municipio de San Bartolomé de Tirajana;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);111;74;-33,3
Municipio de San Bartolomé de Tirajana;4.-ROBOS CON FUERZA;360;334;-7,2
Municipio de San Bartolomé de Tirajana;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);76;95;25,0
Municipio de San Bartolomé de Tirajana;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);82;45;-45,1
Municipio de San Bartolomé de Tirajana;6.-TRÁFICO DE DROGAS (EU);35;14;-60,0
Municipio de San Bartolomé de Tirajana;7.-DAÑOS;275;248;-9,8
Municipio de San Bartolomé de Tirajana;8.-HURTOS;2074;1804;-13,0
Municipio de Santa Lucía de Tirajana;1.-DELITOS Y FALTAS (EU);1993;1797;-9,8
Municipio de Santa Lucía de Tirajana;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Santa Lucía de Tirajana;3.-DELINCUENCIA VIOLENTA (EU);54;28;-48,1
Municipio de Santa Lucía de Tirajana;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);42;5;-88,1
Municipio de Santa Lucía de Tirajana;4.-ROBOS CON FUERZA;210;119;-43,3
Municipio de Santa Lucía de Tirajana;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);58;45;-22,4
Municipio de Santa Lucía de Tirajana;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);32;19;-40,6
Municipio de Santa Lucía de Tirajana;6.-TRÁFICO DE DROGAS (EU);14;2;-85,7
Municipio de Santa Lucía de Tirajana;7.-DAÑOS;183;154;-15,8
Municipio de Santa Lucía de Tirajana;8.-HURTOS;525;469;-10,7
Municipio de Telde;1.-DELITOS Y FALTAS (EU);3466;3293;-5,0
Municipio de Telde;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Telde;3.-DELINCUENCIA VIOLENTA (EU);80;73;-8,8
Municipio de Telde;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);42;45;7,1
Municipio de Telde;4.-ROBOS CON FUERZA;467;379;-18,8
Municipio de Telde;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);73;81;11,0
Municipio de Telde;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);105;88;-16,2
Municipio de Telde;6.-TRÁFICO DE DROGAS (EU);38;16;-57,9
Municipio de Telde;7.-DAÑOS;313;267;-14,7
Municipio de Telde;8.-HURTOS;792;746;-5,8
Isla de Lanzarote;1.-DELITOS Y FALTAS (EU);5728;5319;-7,1
Isla de Lanzarote;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Isla de Lanzarote;3.-DELINCUENCIA VIOLENTA (EU);182;166;-8,8
Isla de Lanzarote;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);108;105;-2,8
Isla de Lanzarote;4.-ROBOS CON FUERZA;1211;956;-21,1
Isla de Lanzarote;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);489;241;-50,7
Isla de Lanzarote;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);69;75;8,7
Isla de Lanzarote;6.-TRÁFICO DE DROGAS (EU);24;35;45,8
Isla de Lanzarote;7.-DAÑOS;519;445;-14,3
Isla de Lanzarote;8.-HURTOS;1853;1821;-1,7
Municipio de Arrecife;1.-DELITOS Y FALTAS (EU);1990;1663;-16,4
Municipio de Arrecife;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Arrecife;3.-DELINCUENCIA VIOLENTA (EU);74;77;4,1
Municipio de Arrecife;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);45;58;28,9
Municipio de Arrecife;4.-ROBOS CON FUERZA;395;294;-25,6
Municipio de Arrecife;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);81;37;-54,3
Municipio de Arrecife;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);36;41;13,9
Municipio de Arrecife;6.-TRÁFICO DE DROGAS (EU);12;13;8,3
Municipio de Arrecife;7.-DAÑOS;199;167;-16,1
Municipio de Arrecife;8.-HURTOS;587;445;-24,2
Provincia de Santa Cruz de Tenerife;1.-DELITOS Y FALTAS (EU);32961;30994;-6,0
Provincia de Santa Cruz de Tenerife;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);6;4;-33,3
Provincia de Santa Cruz de Tenerife;3.-DELINCUENCIA VIOLENTA (EU);1049;905;-13,7
Provincia de Santa Cruz de Tenerife;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);604;510;-15,6
Provincia de Santa Cruz de Tenerife;4.-ROBOS CON FUERZA;5371;5240;-2,4
Provincia de Santa Cruz de Tenerife;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);1587;1683;6,0
Provincia de Santa Cruz de Tenerife;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);703;703;0,0
Provincia de Santa Cruz de Tenerife;6.-TRÁFICO DE DROGAS (EU);201;174;-13,4
Provincia de Santa Cruz de Tenerife;7.-DAÑOS;2770;2356;-14,9
Provincia de Santa Cruz de Tenerife;8.-HURTOS;12157;11165;-8,2
Isla de Gomera (La);1.-DELITOS Y FALTAS (EU);307;283;-7,8
Isla de Gomera (La);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Isla de Gomera (La);3.-DELINCUENCIA VIOLENTA (EU);7;11;57,1
Isla de Gomera (La);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1;0;-100,0
Isla de Gomera (La);4.-ROBOS CON FUERZA;29;31;6,9
Isla de Gomera (La);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);8;12;50,0
Isla de Gomera (La);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1;4;300,0
Isla de Gomera (La);6.-TRÁFICO DE DROGAS (EU);5;9;80,0
Isla de Gomera (La);7.-DAÑOS;56;43;-23,2
Isla de Gomera (La);8.-HURTOS;52;58;11,5
Isla de Hierro (El);1.-DELITOS Y FALTAS (EU);156;143;-8,3
Isla de Hierro (El);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Isla de Hierro (El);3.-DELINCUENCIA VIOLENTA (EU);6;3;-50,0
Isla de Hierro (El);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1;0;-100,0
Isla de Hierro (El);4.-ROBOS CON FUERZA;9;11;22,2
Isla de Hierro (El);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);6;7;16,7
Isla de Hierro (El);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1;0;-100,0
Isla de Hierro (El);6.-TRÁFICO DE DROGAS (EU);4;2;-50,0
Isla de Hierro (El);7.-DAÑOS;21;10;-52,4
Isla de Hierro (El);8.-HURTOS;25;19;-24,0
Isla de Palma (La);1.-DELITOS Y FALTAS (EU);1842;1647;-10,6
Isla de Palma (La);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Isla de Palma (La);3.-DELINCUENCIA VIOLENTA (EU);34;42;23,5
Isla de Palma (La);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);11;10;-9,1
Isla de Palma (La);4.-ROBOS CON FUERZA;291;217;-25,4
Isla de Palma (La);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);103;70;-32,0
Isla de Palma (La);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);14;20;42,9
Isla de Palma (La);6.-TRÁFICO DE DROGAS (EU);12;10;-16,7
Isla de Palma (La);7.-DAÑOS;198;180;-9,1
Isla de Palma (La);8.-HURTOS;495;464;-6,3
Isla de Tenerife;1.-DELITOS Y FALTAS (EU);30656;28921;-5,7
Isla de Tenerife;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);6;4;-33,3
Isla de Tenerife;3.-DELINCUENCIA VIOLENTA (EU);1002;849;-15,3
Isla de Tenerife;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);591;500;-15,4
Isla de Tenerife;4.-ROBOS CON FUERZA;5042;4981;-1,2
Isla de Tenerife;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);1470;1594;8,4
Isla de Tenerife;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);687;679;-1,2
Isla de Tenerife;6.-TRÁFICO DE DROGAS (EU);180;153;-15,0
Isla de Tenerife;7.-DAÑOS;2495;2123;-14,9
Isla de Tenerife;8.-HURTOS;11585;10624;-8,3
Municipio de Arona;1.-DELITOS Y FALTAS (EU);4363;3971;-9,0
Municipio de Arona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Arona;3.-DELINCUENCIA VIOLENTA (EU);185;150;-18,9
Municipio de Arona;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);104;100;-3,8
Municipio de Arona;4.-ROBOS CON FUERZA;619;570;-7,9
Municipio de Arona;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);187;219;17,1
Municipio de Arona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);96;93;-3,1
Municipio de Arona;6.-TRÁFICO DE DROGAS (EU);15;11;-26,7
Municipio de Arona;7.-DAÑOS;239;243;1,7
Municipio de Arona;8.-HURTOS;2187;1839;-15,9
Municipio de San Cristóbal de la Laguna;1.-DELITOS Y FALTAS (EU);4466;4367;-2,2
Municipio de San Cristóbal de la Laguna;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de San Cristóbal de la Laguna;3.-DELINCUENCIA VIOLENTA (EU);150;127;-15,3
Municipio de San Cristóbal de la Laguna;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);107;80;-25,2
Municipio de San Cristóbal de la Laguna;4.-ROBOS CON FUERZA;811;874;7,8
Municipio de San Cristóbal de la Laguna;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);223;247;10,8
Municipio de San Cristóbal de la Laguna;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);132;137;3,8
Municipio de San Cristóbal de la Laguna;6.-TRÁFICO DE DROGAS (EU);37;25;-32,4
Municipio de San Cristóbal de la Laguna;7.-DAÑOS;489;373;-23,7
Municipio de San Cristóbal de la Laguna;8.-HURTOS;1322;1242;-6,1
Municipio de Santa Cruz de Tenerife;1.-DELITOS Y FALTAS (EU);6950;6827;-1,8
Municipio de Santa Cruz de Tenerife;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Municipio de Santa Cruz de Tenerife;3.-DELINCUENCIA VIOLENTA (EU);293;237;-19,1
Municipio de Santa Cruz de Tenerife;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);198;154;-22,2
Municipio de Santa Cruz de Tenerife;4.-ROBOS CON FUERZA;1185;1226;3,5
Municipio de Santa Cruz de Tenerife;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);303;274;-9,6
Municipio de Santa Cruz de Tenerife;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);171;196;14,6
Municipio de Santa Cruz de Tenerife;6.-TRÁFICO DE DROGAS (EU);50;50;0,0
Municipio de Santa Cruz de Tenerife;7.-DAÑOS;693;564;-18,6
Municipio de Santa Cruz de Tenerife;8.-HURTOS;2207;2294;3,9
CANTABRIA;1.-DELITOS Y FALTAS (EU);13028;13220;1,5
CANTABRIA;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;3;0,0
CANTABRIA;3.-DELINCUENCIA VIOLENTA (EU);514;457;-11,1
CANTABRIA;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);295;215;-27,1
CANTABRIA;4.-ROBOS CON FUERZA;1788;2003;12,0
CANTABRIA;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);610;646;5,9
CANTABRIA;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);197;201;2,0
CANTABRIA;6.-TRÁFICO DE DROGAS (EU);64;81;26,6
CANTABRIA;7.-DAÑOS;1282;1245;-2,9
CANTABRIA;8.-HURTOS;4594;4181;-9,0
Municipio de Santander;1.-DELITOS Y FALTAS (EU);4808;4793;-0,3
Municipio de Santander;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Municipio de Santander;3.-DELINCUENCIA VIOLENTA (EU);242;202;-16,5
Municipio de Santander;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);168;109;-35,1
Municipio de Santander;4.-ROBOS CON FUERZA;466;535;14,8
Municipio de Santander;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);164;190;15,9
Municipio de Santander;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);89;100;12,4
Municipio de Santander;6.-TRÁFICO DE DROGAS (EU);17;19;11,8
Municipio de Santander;7.-DAÑOS;500;438;-12,4
Municipio de Santander;8.-HURTOS;2064;1889;-8,5
Municipio de Torrelavega;1.-DELITOS Y FALTAS (EU);1302;1139;-12,5
Municipio de Torrelavega;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Torrelavega;3.-DELINCUENCIA VIOLENTA (EU);73;61;-16,4
Municipio de Torrelavega;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);30;27;-10,0
Municipio de Torrelavega;4.-ROBOS CON FUERZA;153;178;16,3
Municipio de Torrelavega;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);49;58;18,4
Municipio de Torrelavega;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);16;18;12,5
Municipio de Torrelavega;6.-TRÁFICO DE DROGAS (EU);3;2;-33,3
Municipio de Torrelavega;7.-DAÑOS;111;121;9,0
Municipio de Torrelavega;8.-HURTOS;477;344;-27,9
CASTILLA Y LEÓN;1.-DELITOS Y FALTAS (EU);60661;58305;-3,9
CASTILLA Y LEÓN;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);19;7;-63,2
CASTILLA Y LEÓN;3.-DELINCUENCIA VIOLENTA (EU);1381;1261;-8,7
CASTILLA Y LEÓN;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);870;741;-14,8
CASTILLA Y LEÓN;4.-ROBOS CON FUERZA;9326;8511;-8,7
CASTILLA Y LEÓN;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);2821;2764;-2,0
CASTILLA Y LEÓN;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);611;564;-7,7
CASTILLA Y LEÓN;6.-TRÁFICO DE DROGAS (EU);292;303;3,8
CASTILLA Y LEÓN;7.-DAÑOS;8227;8353;1,5
CASTILLA Y LEÓN;8.-HURTOS;21541;19227;-10,7
Provincia de Ávila;1.-DELITOS Y FALTAS (EU);4263;3935;-7,7
Provincia de Ávila;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Provincia de Ávila;3.-DELINCUENCIA VIOLENTA (EU);69;78;13,0
Provincia de Ávila;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);40;45;12,5
Provincia de Ávila;4.-ROBOS CON FUERZA;877;771;-12,1
Provincia de Ávila;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);426;351;-17,6
Provincia de Ávila;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);56;37;-33,9
Provincia de Ávila;6.-TRÁFICO DE DROGAS (EU);24;22;-8,3
Provincia de Ávila;7.-DAÑOS;737;780;5,8
Provincia de Ávila;8.-HURTOS;1018;813;-20,1
Municipio de Ávila;1.-DELITOS Y FALTAS (EU);1213;1073;-11,5
Municipio de Ávila;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Ávila;3.-DELINCUENCIA VIOLENTA (EU);23;23;0,0
Municipio de Ávila;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);17;17;0,0
Municipio de Ávila;4.-ROBOS CON FUERZA;132;124;-6,1
Municipio de Ávila;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);35;27;-22,9
Municipio de Ávila;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);31;15;-51,6
Municipio de Ávila;6.-TRÁFICO DE DROGAS (EU);8;5;-37,5
Municipio de Ávila;7.-DAÑOS;218;222;1,8
Municipio de Ávila;8.-HURTOS;364;309;-15,1
Provincia de Burgos;1.-DELITOS Y FALTAS (EU);9184;9082;-1,1
Provincia de Burgos;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Provincia de Burgos;3.-DELINCUENCIA VIOLENTA (EU);247;225;-8,9
Provincia de Burgos;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);167;129;-22,8
Provincia de Burgos;4.-ROBOS CON FUERZA;1362;1470;7,9
Provincia de Burgos;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);372;477;28,2
Provincia de Burgos;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);95;80;-15,8
Provincia de Burgos;6.-TRÁFICO DE DROGAS (EU);45;59;31,1
Provincia de Burgos;7.-DAÑOS;1362;1364;0,1
Provincia de Burgos;8.-HURTOS;3442;3238;-5,9
Municipio de Burgos;1.-DELITOS Y FALTAS (EU);4687;4568;-2,5
Municipio de Burgos;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Burgos;3.-DELINCUENCIA VIOLENTA (EU);143;133;-7,0
Municipio de Burgos;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);115;83;-27,8
Municipio de Burgos;4.-ROBOS CON FUERZA;481;630;31,0
Municipio de Burgos;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);99;183;84,8
Municipio de Burgos;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);53;42;-20,8
Municipio de Burgos;6.-TRÁFICO DE DROGAS (EU);21;23;9,5
Municipio de Burgos;7.-DAÑOS;636;609;-4,2
Municipio de Burgos;8.-HURTOS;2269;2050;-9,7
Provincia de León;1.-DELITOS Y FALTAS (EU);12348;12212;-1,1
Provincia de León;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);6;3;-50,0
Provincia de León;3.-DELINCUENCIA VIOLENTA (EU);317;314;-0,9
Provincia de León;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);226;199;-11,9
Provincia de León;4.-ROBOS CON FUERZA;2070;1633;-21,1
Provincia de León;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);549;477;-13,1
Provincia de León;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);129;121;-6,2
Provincia de León;6.-TRÁFICO DE DROGAS (EU);34;43;26,5
Provincia de León;7.-DAÑOS;1638;1775;8,4
Provincia de León;8.-HURTOS;4459;4122;-7,6
Municipio de León;1.-DELITOS Y FALTAS (EU);4719;4671;-1,0
Municipio de León;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;2;0,0
Municipio de León;3.-DELINCUENCIA VIOLENTA (EU);188;181;-3,7
Municipio de León;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);149;131;-12,1
Municipio de León;4.-ROBOS CON FUERZA;524;371;-29,2
Municipio de León;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);85;80;-5,9
Municipio de León;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);57;44;-22,8
Municipio de León;6.-TRÁFICO DE DROGAS (EU);7;12;71,4
Municipio de León;7.-DAÑOS;554;602;8,7
Municipio de León;8.-HURTOS;2267;1989;-12,3
Municipio de Ponferrada;1.-DELITOS Y FALTAS (EU);1596;1717;7,6
Municipio de Ponferrada;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Municipio de Ponferrada;3.-DELINCUENCIA VIOLENTA (EU);42;30;-28,6
Municipio de Ponferrada;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);34;21;-38,2
Municipio de Ponferrada;4.-ROBOS CON FUERZA;284;247;-13,0
Municipio de Ponferrada;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);91;46;-49,5
Municipio de Ponferrada;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);9;21;133,3
Municipio de Ponferrada;6.-TRÁFICO DE DROGAS (EU);8;3;-62,5
Municipio de Ponferrada;7.-DAÑOS;203;290;42,9
Municipio de Ponferrada;8.-HURTOS;591;679;14,9
Provincia de Palencia;1.-DELITOS Y FALTAS (EU);3310;3281;-0,9
Provincia de Palencia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;1;-50,0
Provincia de Palencia;3.-DELINCUENCIA VIOLENTA (EU);53;67;26,4
Provincia de Palencia;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);33;34;3,0
Provincia de Palencia;4.-ROBOS CON FUERZA;444;350;-21,2
Provincia de Palencia;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);136;92;-32,4
Provincia de Palencia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);31;29;-6,5
Provincia de Palencia;6.-TRÁFICO DE DROGAS (EU);18;20;11,1
Provincia de Palencia;7.-DAÑOS;480;524;9,2
Provincia de Palencia;8.-HURTOS;1062;1026;-3,4
Municipio de Palencia;1.-DELITOS Y FALTAS (EU);1660;1573;-5,2
Municipio de Palencia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Municipio de Palencia;3.-DELINCUENCIA VIOLENTA (EU);33;40;21,2
Municipio de Palencia;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);23;28;21,7
Municipio de Palencia;4.-ROBOS CON FUERZA;182;115;-36,8
Municipio de Palencia;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);41;29;-29,3
Municipio de Palencia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);22;19;-13,6
Municipio de Palencia;6.-TRÁFICO DE DROGAS (EU);5;9;80,0
Municipio de Palencia;7.-DAÑOS;254;261;2,8
Municipio de Palencia;8.-HURTOS;672;612;-8,9
Provincia de Salamanca;1.-DELITOS Y FALTAS (EU);6990;6643;-5,0
Provincia de Salamanca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Provincia de Salamanca;3.-DELINCUENCIA VIOLENTA (EU);227;201;-11,5
Provincia de Salamanca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);127;125;-1,6
Provincia de Salamanca;4.-ROBOS CON FUERZA;841;782;-7,0
Provincia de Salamanca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);244;273;11,9
Provincia de Salamanca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);60;79;31,7
Provincia de Salamanca;6.-TRÁFICO DE DROGAS (EU);46;39;-15,2
Provincia de Salamanca;7.-DAÑOS;778;742;-4,6
Provincia de Salamanca;8.-HURTOS;2773;2169;-21,8
Municipio de Salamanca;1.-DELITOS Y FALTAS (EU);3471;3314;-4,5
Municipio de Salamanca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Salamanca;3.-DELINCUENCIA VIOLENTA (EU);136;126;-7,4
Municipio de Salamanca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);99;105;6,1
Municipio de Salamanca;4.-ROBOS CON FUERZA;260;311;19,6
Municipio de Salamanca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);51;63;23,5
Municipio de Salamanca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);37;38;2,7
Municipio de Salamanca;6.-TRÁFICO DE DROGAS (EU);23;19;-17,4
Municipio de Salamanca;7.-DAÑOS;296;253;-14,5
Municipio de Salamanca;8.-HURTOS;1691;1335;-21,1
Provincia de Segovia;1.-DELITOS Y FALTAS (EU);3782;3582;-5,3
Provincia de Segovia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Provincia de Segovia;3.-DELINCUENCIA VIOLENTA (EU);79;65;-17,7
Provincia de Segovia;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);48;31;-35,4
Provincia de Segovia;4.-ROBOS CON FUERZA;667;632;-5,2
Provincia de Segovia;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);258;239;-7,4
Provincia de Segovia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);28;24;-14,3
Provincia de Segovia;6.-TRÁFICO DE DROGAS (EU);26;32;23,1
Provincia de Segovia;7.-DAÑOS;598;527;-11,9
Provincia de Segovia;8.-HURTOS;1077;967;-10,2
Municipio de Segovia;1.-DELITOS Y FALTAS (EU);1428;1285;-10,0
Municipio de Segovia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Segovia;3.-DELINCUENCIA VIOLENTA (EU);39;29;-25,6
Municipio de Segovia;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);32;22;-31,3
Municipio de Segovia;4.-ROBOS CON FUERZA;136;130;-4,4
Municipio de Segovia;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);35;34;-2,9
Municipio de Segovia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);14;10;-28,6
Municipio de Segovia;6.-TRÁFICO DE DROGAS (EU);4;6;50,0
Municipio de Segovia;7.-DAÑOS;229;205;-10,5
Municipio de Segovia;8.-HURTOS;575;487;-15,3
Provincia de Soria;1.-DELITOS Y FALTAS (EU);1965;1781;-9,4
Provincia de Soria;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Provincia de Soria;3.-DELINCUENCIA VIOLENTA (EU);46;42;-8,7
Provincia de Soria;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);27;17;-37,0
Provincia de Soria;4.-ROBOS CON FUERZA;285;279;-2,1
Provincia de Soria;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);90;68;-24,4
Provincia de Soria;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);17;8;-52,9
Provincia de Soria;6.-TRÁFICO DE DROGAS (EU);15;14;-6,7
