TERRITORIO;TIPOLOGÍA PENAL;2013;2014;Var. % 14/13
Municipio de Palmas de Gran Canaria (Las);4.-ROBOS CON FUERZA;1599;1553;-2,9
Municipio de Palmas de Gran Canaria (Las);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);299;286;-4,3
Municipio de Palmas de Gran Canaria (Las);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);395;421;6,6
Municipio de Palmas de Gran Canaria (Las);6.-TRÁFICO DE DROGAS (EU);156;180;15,4
Municipio de Palmas de Gran Canaria (Las);7.-DAÑOS;1435;1299;-9,5
Municipio de Palmas de Gran Canaria (Las);8.-HURTOS;5671;5740;1,2
Municipio de San Bartolomé de Tirajana;1.-DELITOS Y FALTAS (EU);5275;4992;-5,4
Municipio de San Bartolomé de Tirajana;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de San Bartolomé de Tirajana;3.-DELINCUENCIA VIOLENTA (EU);209;171;-18,2
Municipio de San Bartolomé de Tirajana;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);137;96;-29,9
Municipio de San Bartolomé de Tirajana;4.-ROBOS CON FUERZA;463;484;4,5
Municipio de San Bartolomé de Tirajana;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);108;131;21,3
Municipio de San Bartolomé de Tirajana;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);88;67;-23,9
Municipio de San Bartolomé de Tirajana;6.-TRÁFICO DE DROGAS (EU);43;24;-44,2
Municipio de San Bartolomé de Tirajana;7.-DAÑOS;351;326;-7,1
Municipio de San Bartolomé de Tirajana;8.-HURTOS;2712;2325;-14,3
Municipio de Santa Lucía de Tirajana;1.-DELITOS Y FALTAS (EU);2604;2567;-1,4
Municipio de Santa Lucía de Tirajana;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Santa Lucía de Tirajana;3.-DELINCUENCIA VIOLENTA (EU);69;46;-33,3
Municipio de Santa Lucía de Tirajana;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);49;13;-73,5
Municipio de Santa Lucía de Tirajana;4.-ROBOS CON FUERZA;259;231;-10,8
Municipio de Santa Lucía de Tirajana;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);79;90;13,9
Municipio de Santa Lucía de Tirajana;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);49;28;-42,9
Municipio de Santa Lucía de Tirajana;6.-TRÁFICO DE DROGAS (EU);15;8;-46,7
Municipio de Santa Lucía de Tirajana;7.-DAÑOS;233;226;-3,0
Municipio de Santa Lucía de Tirajana;8.-HURTOS;675;655;-3,0
Municipio de Telde;1.-DELITOS Y FALTAS (EU);4628;4415;-4,6
Municipio de Telde;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Telde;3.-DELINCUENCIA VIOLENTA (EU);108;101;-6,5
Municipio de Telde;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);55;64;16,4
Municipio de Telde;4.-ROBOS CON FUERZA;610;525;-13,9
Municipio de Telde;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);101;113;11,9
Municipio de Telde;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);143;111;-22,4
Municipio de Telde;6.-TRÁFICO DE DROGAS (EU);46;19;-58,7
Municipio de Telde;7.-DAÑOS;434;351;-19,1
Municipio de Telde;8.-HURTOS;1040;1007;-3,2
Isla de Lanzarote;1.-DELITOS Y FALTAS (EU);7474;6960;-6,9
Isla de Lanzarote;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Isla de Lanzarote;3.-DELINCUENCIA VIOLENTA (EU);247;224;-9,3
Isla de Lanzarote;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);149;133;-10,7
Isla de Lanzarote;4.-ROBOS CON FUERZA;1555;1248;-19,7
Isla de Lanzarote;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);609;315;-48,3
Isla de Lanzarote;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);96;98;2,1
Isla de Lanzarote;6.-TRÁFICO DE DROGAS (EU);33;43;30,3
Isla de Lanzarote;7.-DAÑOS;683;597;-12,6
Isla de Lanzarote;8.-HURTOS;2425;2322;-4,2
Municipio de Arrecife;1.-DELITOS Y FALTAS (EU);2539;2228;-12,2
Municipio de Arrecife;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Arrecife;3.-DELINCUENCIA VIOLENTA (EU);105;102;-2,9
Municipio de Arrecife;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);66;69;4,5
Municipio de Arrecife;4.-ROBOS CON FUERZA;487;400;-17,9
Municipio de Arrecife;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);96;48;-50,0
Municipio de Arrecife;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);47;55;17,0
Municipio de Arrecife;6.-TRÁFICO DE DROGAS (EU);14;16;14,3
Municipio de Arrecife;7.-DAÑOS;262;238;-9,2
Municipio de Arrecife;8.-HURTOS;744;576;-22,6
Provincia de Santa Cruz de Tenerife;1.-DELITOS Y FALTAS (EU);43129;41604;-3,5
Provincia de Santa Cruz de Tenerife;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);8;6;-25,0
Provincia de Santa Cruz de Tenerife;3.-DELINCUENCIA VIOLENTA (EU);1347;1243;-7,7
Provincia de Santa Cruz de Tenerife;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);761;713;-6,3
Provincia de Santa Cruz de Tenerife;4.-ROBOS CON FUERZA;6985;6878;-1,5
Provincia de Santa Cruz de Tenerife;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);2080;2173;4,5
Provincia de Santa Cruz de Tenerife;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);949;923;-2,7
Provincia de Santa Cruz de Tenerife;6.-TRÁFICO DE DROGAS (EU);249;226;-9,2
Provincia de Santa Cruz de Tenerife;7.-DAÑOS;3633;3152;-13,2
Provincia de Santa Cruz de Tenerife;8.-HURTOS;15808;15174;-4,0
Isla de Gomera (La);1.-DELITOS Y FALTAS (EU);413;392;-5,1
Isla de Gomera (La);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Isla de Gomera (La);3.-DELINCUENCIA VIOLENTA (EU);8;14;75,0
Isla de Gomera (La);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1;0;-100,0
Isla de Gomera (La);4.-ROBOS CON FUERZA;39;35;-10,3
Isla de Gomera (La);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);9;12;33,3
Isla de Gomera (La);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);2;4;100,0
Isla de Gomera (La);6.-TRÁFICO DE DROGAS (EU);7;12;71,4
Isla de Gomera (La);7.-DAÑOS;74;65;-12,2
Isla de Gomera (La);8.-HURTOS;67;76;13,4
Isla de Hierro (El);1.-DELITOS Y FALTAS (EU);197;190;-3,6
Isla de Hierro (El);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Isla de Hierro (El);3.-DELINCUENCIA VIOLENTA (EU);9;5;-44,4
Isla de Hierro (El);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1;0;-100,0
Isla de Hierro (El);4.-ROBOS CON FUERZA;11;15;36,4
Isla de Hierro (El);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);7;8;14,3
Isla de Hierro (El);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1;0;-100,0
Isla de Hierro (El);6.-TRÁFICO DE DROGAS (EU);5;3;-40,0
Isla de Hierro (El);7.-DAÑOS;27;15;-44,4
Isla de Hierro (El);8.-HURTOS;32;28;-12,5
Isla de Palma (La);1.-DELITOS Y FALTAS (EU);2383;2199;-7,7
Isla de Palma (La);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Isla de Palma (La);3.-DELINCUENCIA VIOLENTA (EU);41;59;43,9
Isla de Palma (La);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);12;16;33,3
Isla de Palma (La);4.-ROBOS CON FUERZA;361;296;-18,0
Isla de Palma (La);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);124;96;-22,6
Isla de Palma (La);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);20;28;40,0
Isla de Palma (La);6.-TRÁFICO DE DROGAS (EU);14;12;-14,3
Isla de Palma (La);7.-DAÑOS;260;244;-6,2
Isla de Palma (La);8.-HURTOS;653;607;-7,0
Isla de Tenerife;1.-DELITOS Y FALTAS (EU);40136;38823;-3,3
Isla de Tenerife;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);8;6;-25,0
Isla de Tenerife;3.-DELINCUENCIA VIOLENTA (EU);1289;1165;-9,6
Isla de Tenerife;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);747;697;-6,7
Isla de Tenerife;4.-ROBOS CON FUERZA;6574;6532;-0,6
Isla de Tenerife;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);1940;2057;6,0
Isla de Tenerife;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);926;891;-3,8
Isla de Tenerife;6.-TRÁFICO DE DROGAS (EU);223;199;-10,8
Isla de Tenerife;7.-DAÑOS;3272;2828;-13,6
Isla de Tenerife;8.-HURTOS;15056;14463;-3,9
Municipio de Arona;1.-DELITOS Y FALTAS (EU);5607;5325;-5,0
Municipio de Arona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;2;100,0
Municipio de Arona;3.-DELINCUENCIA VIOLENTA (EU);226;209;-7,5
Municipio de Arona;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);126;141;11,9
Municipio de Arona;4.-ROBOS CON FUERZA;786;755;-3,9
Municipio de Arona;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);239;295;23,4
Municipio de Arona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);122;118;-3,3
Municipio de Arona;6.-TRÁFICO DE DROGAS (EU);18;25;38,9
Municipio de Arona;7.-DAÑOS;313;322;2,9
Municipio de Arona;8.-HURTOS;2771;2466;-11,0
Municipio de San Cristóbal de la Laguna;1.-DELITOS Y FALTAS (EU);6010;5950;-1,0
Municipio de San Cristóbal de la Laguna;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;2;100,0
Municipio de San Cristóbal de la Laguna;3.-DELINCUENCIA VIOLENTA (EU);189;202;6,9
Municipio de San Cristóbal de la Laguna;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);128;132;3,1
Municipio de San Cristóbal de la Laguna;4.-ROBOS CON FUERZA;1074;1136;5,8
Municipio de San Cristóbal de la Laguna;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);301;336;11,6
Municipio de San Cristóbal de la Laguna;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);191;186;-2,6
Municipio de San Cristóbal de la Laguna;6.-TRÁFICO DE DROGAS (EU);43;37;-14,0
Municipio de San Cristóbal de la Laguna;7.-DAÑOS;650;516;-20,6
Municipio de San Cristóbal de la Laguna;8.-HURTOS;1775;1750;-1,4
Municipio de Santa Cruz de Tenerife;1.-DELITOS Y FALTAS (EU);9172;9154;-0,2
Municipio de Santa Cruz de Tenerife;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Municipio de Santa Cruz de Tenerife;3.-DELINCUENCIA VIOLENTA (EU);377;301;-20,2
Municipio de Santa Cruz de Tenerife;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);255;195;-23,5
Municipio de Santa Cruz de Tenerife;4.-ROBOS CON FUERZA;1573;1630;3,6
Municipio de Santa Cruz de Tenerife;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);376;364;-3,2
Municipio de Santa Cruz de Tenerife;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);231;246;6,5
Municipio de Santa Cruz de Tenerife;6.-TRÁFICO DE DROGAS (EU);62;58;-6,5
Municipio de Santa Cruz de Tenerife;7.-DAÑOS;921;763;-17,2
Municipio de Santa Cruz de Tenerife;8.-HURTOS;2912;3137;7,7
CANTABRIA;1.-DELITOS Y FALTAS (EU);17239;17207;-0,2
CANTABRIA;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);4;3;-25,0
CANTABRIA;3.-DELINCUENCIA VIOLENTA (EU);656;606;-7,6
CANTABRIA;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);371;297;-19,9
CANTABRIA;4.-ROBOS CON FUERZA;2432;2551;4,9
CANTABRIA;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);905;861;-4,9
CANTABRIA;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);264;246;-6,8
CANTABRIA;6.-TRÁFICO DE DROGAS (EU);92;110;19,6
CANTABRIA;7.-DAÑOS;1672;1672;0,0
CANTABRIA;8.-HURTOS;5940;5446;-8,3
Municipio de Santander;1.-DELITOS Y FALTAS (EU);6402;6403;0,0
Municipio de Santander;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Municipio de Santander;3.-DELINCUENCIA VIOLENTA (EU);321;286;-10,9
Municipio de Santander;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);217;158;-27,2
Municipio de Santander;4.-ROBOS CON FUERZA;653;696;6,6
Municipio de Santander;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);263;250;-4,9
Municipio de Santander;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);124;120;-3,2
Municipio de Santander;6.-TRÁFICO DE DROGAS (EU);21;27;28,6
Municipio de Santander;7.-DAÑOS;635;614;-3,3
Municipio de Santander;8.-HURTOS;2703;2522;-6,7
Municipio de Torrelavega;1.-DELITOS Y FALTAS (EU);1704;1514;-11,2
Municipio de Torrelavega;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Torrelavega;3.-DELINCUENCIA VIOLENTA (EU);90;82;-8,9
Municipio de Torrelavega;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);37;41;10,8
Municipio de Torrelavega;4.-ROBOS CON FUERZA;215;226;5,1
Municipio de Torrelavega;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);66;69;4,5
Municipio de Torrelavega;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);20;21;5,0
Municipio de Torrelavega;6.-TRÁFICO DE DROGAS (EU);6;5;-16,7
Municipio de Torrelavega;7.-DAÑOS;134;157;17,2
Municipio de Torrelavega;8.-HURTOS;634;478;-24,6
CASTILLA Y LEÓN;1.-DELITOS Y FALTAS (EU);79904;77037;-3,6
CASTILLA Y LEÓN;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);19;14;-26,3
CASTILLA Y LEÓN;3.-DELINCUENCIA VIOLENTA (EU);1778;1619;-8,9
CASTILLA Y LEÓN;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1121;957;-14,6
CASTILLA Y LEÓN;4.-ROBOS CON FUERZA;12317;11366;-7,7
CASTILLA Y LEÓN;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);3818;3849;0,8
CASTILLA Y LEÓN;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);790;764;-3,3
CASTILLA Y LEÓN;6.-TRÁFICO DE DROGAS (EU);380;380;0,0
CASTILLA Y LEÓN;7.-DAÑOS;10914;10880;-0,3
CASTILLA Y LEÓN;8.-HURTOS;28107;25355;-9,8
Provincia de Ávila;1.-DELITOS Y FALTAS (EU);5513;5150;-6,6
Provincia de Ávila;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Provincia de Ávila;3.-DELINCUENCIA VIOLENTA (EU);96;97;1,0
Provincia de Ávila;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);53;57;7,5
Provincia de Ávila;4.-ROBOS CON FUERZA;1159;1058;-8,7
Provincia de Ávila;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);570;491;-13,9
Provincia de Ávila;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);66;50;-24,2
Provincia de Ávila;6.-TRÁFICO DE DROGAS (EU);36;24;-33,3
Provincia de Ávila;7.-DAÑOS;959;959;0,0
Provincia de Ávila;8.-HURTOS;1296;1057;-18,4
Municipio de Ávila;1.-DELITOS Y FALTAS (EU);1665;1487;-10,7
Municipio de Ávila;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Ávila;3.-DELINCUENCIA VIOLENTA (EU);39;31;-20,5
Municipio de Ávila;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);26;20;-23,1
Municipio de Ávila;4.-ROBOS CON FUERZA;175;174;-0,6
Municipio de Ávila;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);42;46;9,5
Municipio de Ávila;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);35;24;-31,4
Municipio de Ávila;6.-TRÁFICO DE DROGAS (EU);9;5;-44,4
Municipio de Ávila;7.-DAÑOS;305;291;-4,6
Municipio de Ávila;8.-HURTOS;505;427;-15,4
Provincia de Burgos;1.-DELITOS Y FALTAS (EU);12120;11940;-1,5
Provincia de Burgos;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Provincia de Burgos;3.-DELINCUENCIA VIOLENTA (EU);302;288;-4,6
Provincia de Burgos;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);205;154;-24,9
Provincia de Burgos;4.-ROBOS CON FUERZA;1843;1871;1,5
Provincia de Burgos;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);511;600;17,4
Provincia de Burgos;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);138;118;-14,5
Provincia de Burgos;6.-TRÁFICO DE DROGAS (EU);59;68;15,3
Provincia de Burgos;7.-DAÑOS;1793;1809;0,9
Provincia de Burgos;8.-HURTOS;4506;4264;-5,4
Municipio de Burgos;1.-DELITOS Y FALTAS (EU);6274;6140;-2,1
Municipio de Burgos;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Burgos;3.-DELINCUENCIA VIOLENTA (EU);178;164;-7,9
Municipio de Burgos;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);140;101;-27,9
Municipio de Burgos;4.-ROBOS CON FUERZA;665;800;20,3
Municipio de Burgos;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);141;230;63,1
Municipio de Burgos;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);70;60;-14,3
Municipio de Burgos;6.-TRÁFICO DE DROGAS (EU);23;30;30,4
Municipio de Burgos;7.-DAÑOS;848;843;-0,6
Municipio de Burgos;8.-HURTOS;3019;2763;-8,5
Provincia de León;1.-DELITOS Y FALTAS (EU);16324;16123;-1,2
Provincia de León;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);6;4;-33,3
Provincia de León;3.-DELINCUENCIA VIOLENTA (EU);426;412;-3,3
Provincia de León;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);309;265;-14,2
Provincia de León;4.-ROBOS CON FUERZA;2659;2258;-15,1
Provincia de León;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);765;723;-5,5
Provincia de León;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);165;172;4,2
Provincia de León;6.-TRÁFICO DE DROGAS (EU);45;50;11,1
Provincia de León;7.-DAÑOS;2219;2320;4,6
Provincia de León;8.-HURTOS;5805;5395;-7,1
Municipio de León;1.-DELITOS Y FALTAS (EU);6352;6252;-1,6
Municipio de León;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;2;0,0
Municipio de León;3.-DELINCUENCIA VIOLENTA (EU);257;238;-7,4
Municipio de León;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);206;176;-14,6
Municipio de León;4.-ROBOS CON FUERZA;643;500;-22,2
Municipio de León;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);118;128;8,5
Municipio de León;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);74;72;-2,7
Municipio de León;6.-TRÁFICO DE DROGAS (EU);10;12;20,0
Municipio de León;7.-DAÑOS;774;805;4,0
Municipio de León;8.-HURTOS;2988;2682;-10,2
Municipio de Ponferrada;1.-DELITOS Y FALTAS (EU);2135;2327;9,0
Municipio de Ponferrada;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Municipio de Ponferrada;3.-DELINCUENCIA VIOLENTA (EU);58;45;-22,4
Municipio de Ponferrada;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);45;34;-24,4
Municipio de Ponferrada;4.-ROBOS CON FUERZA;374;338;-9,6
Municipio de Ponferrada;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);134;68;-49,3
Municipio de Ponferrada;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);15;28;86,7
Municipio de Ponferrada;6.-TRÁFICO DE DROGAS (EU);10;6;-40,0
Municipio de Ponferrada;7.-DAÑOS;284;389;37,0
Municipio de Ponferrada;8.-HURTOS;792;887;12,0
Provincia de Palencia;1.-DELITOS Y FALTAS (EU);4361;4293;-1,6
Provincia de Palencia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;1;-50,0
Provincia de Palencia;3.-DELINCUENCIA VIOLENTA (EU);71;82;15,5
Provincia de Palencia;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);47;45;-4,3
Provincia de Palencia;4.-ROBOS CON FUERZA;572;492;-14,0
Provincia de Palencia;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);188;149;-20,7
Provincia de Palencia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);38;32;-15,8
Provincia de Palencia;6.-TRÁFICO DE DROGAS (EU);25;26;4,0
Provincia de Palencia;7.-DAÑOS;672;694;3,3
Provincia de Palencia;8.-HURTOS;1404;1293;-7,9
Municipio de Palencia;1.-DELITOS Y FALTAS (EU);2231;2116;-5,2
Municipio de Palencia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Municipio de Palencia;3.-DELINCUENCIA VIOLENTA (EU);45;54;20,0
Municipio de Palencia;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);33;38;15,2
Municipio de Palencia;4.-ROBOS CON FUERZA;219;174;-20,5
Municipio de Palencia;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);55;57;3,6
Municipio de Palencia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);26;20;-23,1
Municipio de Palencia;6.-TRÁFICO DE DROGAS (EU);9;11;22,2
Municipio de Palencia;7.-DAÑOS;370;371;0,3
Municipio de Palencia;8.-HURTOS;897;776;-13,5
Provincia de Salamanca;1.-DELITOS Y FALTAS (EU);9271;8967;-3,3
Provincia de Salamanca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Provincia de Salamanca;3.-DELINCUENCIA VIOLENTA (EU);282;250;-11,3
Provincia de Salamanca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);158;156;-1,3
Provincia de Salamanca;4.-ROBOS CON FUERZA;1112;1095;-1,5
Provincia de Salamanca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);306;390;27,5
Provincia de Salamanca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);81;110;35,8
Provincia de Salamanca;6.-TRÁFICO DE DROGAS (EU);59;60;1,7
Provincia de Salamanca;7.-DAÑOS;1012;972;-4,0
Provincia de Salamanca;8.-HURTOS;3629;3025;-16,6
Municipio de Salamanca;1.-DELITOS Y FALTAS (EU);4732;4621;-2,3
Municipio de Salamanca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Salamanca;3.-DELINCUENCIA VIOLENTA (EU);165;150;-9,1
Municipio de Salamanca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);123;128;4,1
Municipio de Salamanca;4.-ROBOS CON FUERZA;360;436;21,1
Municipio de Salamanca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);62;98;58,1
Municipio de Salamanca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);52;53;1,9
Municipio de Salamanca;6.-TRÁFICO DE DROGAS (EU);32;28;-12,5
Municipio de Salamanca;7.-DAÑOS;391;360;-7,9
Municipio de Salamanca;8.-HURTOS;2280;1935;-15,1
Provincia de Segovia;1.-DELITOS Y FALTAS (EU);4985;4765;-4,4
Provincia de Segovia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Provincia de Segovia;3.-DELINCUENCIA VIOLENTA (EU);101;82;-18,8
Provincia de Segovia;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);61;40;-34,4
Provincia de Segovia;4.-ROBOS CON FUERZA;910;868;-4,6
Provincia de Segovia;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);359;332;-7,5
Provincia de Segovia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);40;30;-25,0
Provincia de Segovia;6.-TRÁFICO DE DROGAS (EU);30;39;30,0
Provincia de Segovia;7.-DAÑOS;776;683;-12,0
Provincia de Segovia;8.-HURTOS;1413;1292;-8,6
Municipio de Segovia;1.-DELITOS Y FALTAS (EU);1952;1765;-9,6
Municipio de Segovia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Segovia;3.-DELINCUENCIA VIOLENTA (EU);50;36;-28,0
Municipio de Segovia;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);41;26;-36,6
Municipio de Segovia;4.-ROBOS CON FUERZA;193;175;-9,3
Municipio de Segovia;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);42;45;7,1
Municipio de Segovia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);20;12;-40,0
Municipio de Segovia;6.-TRÁFICO DE DROGAS (EU);6;7;16,7
Municipio de Segovia;7.-DAÑOS;312;276;-11,5
Municipio de Segovia;8.-HURTOS;781;686;-12,2
Provincia de Soria;1.-DELITOS Y FALTAS (EU);2548;2344;-8,0
Provincia de Soria;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Provincia de Soria;3.-DELINCUENCIA VIOLENTA (EU);58;55;-5,2
Provincia de Soria;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);30;24;-20,0
Provincia de Soria;4.-ROBOS CON FUERZA;397;370;-6,8
Provincia de Soria;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);120;103;-14,2
Provincia de Soria;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);20;11;-45,0
