TERRITORIO;TIPOLOGÍA PENAL;2014;2015;Var. % 15/14
Municipio de Barcelona;7.-DAÑOS;9552;5877;-38,5
Municipio de Barcelona;8.-HURTOS;82843;57837;-30,2
Municipio de Castelldefels;1.-DELITOS Y FALTAS (EU);3129;2941;-6,0
Municipio de Castelldefels;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;5;100,0
Municipio de Castelldefels;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);166;139;-16,3
Municipio de Castelldefels;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);257;210;-18,3
Municipio de Castelldefels;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);50;22;-56,0
Municipio de Castelldefels;6.-TRÁFICO DE DROGAS (EU);9;8;-11,1
Municipio de Castelldefels;7.-DAÑOS;336;177;-47,3
Municipio de Castelldefels;8.-HURTOS;1071;684;-36,1
Municipio de Cerdanyola del Vallès;1.-DELITOS Y FALTAS (EU);2210;2143;-3,0
Municipio de Cerdanyola del Vallès;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Cerdanyola del Vallès;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);94;87;-7,4
Municipio de Cerdanyola del Vallès;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);137;152;10,9
Municipio de Cerdanyola del Vallès;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);40;11;-72,5
Municipio de Cerdanyola del Vallès;6.-TRÁFICO DE DROGAS (EU);8;8;0,0
Municipio de Cerdanyola del Vallès;7.-DAÑOS;251;154;-38,6
Municipio de Cerdanyola del Vallès;8.-HURTOS;673;455;-32,4
Municipio de Cornellà de Llobregat;1.-DELITOS Y FALTAS (EU);5047;4945;-2,0
Municipio de Cornellà de Llobregat;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Cornellà de Llobregat;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);430;385;-10,5
Municipio de Cornellà de Llobregat;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);159;189;18,9
Municipio de Cornellà de Llobregat;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);123;61;-50,4
Municipio de Cornellà de Llobregat;6.-TRÁFICO DE DROGAS (EU);14;16;14,3
Municipio de Cornellà de Llobregat;7.-DAÑOS;503;365;-27,4
Municipio de Cornellà de Llobregat;8.-HURTOS;1709;1120;-34,5
Municipio de Granollers;1.-DELITOS Y FALTAS (EU);3282;3059;-6,8
Municipio de Granollers;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Municipio de Granollers;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);209;201;-3,8
Municipio de Granollers;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);189;198;4,8
Municipio de Granollers;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);43;15;-65,1
Municipio de Granollers;6.-TRÁFICO DE DROGAS (EU);20;7;-65,0
Municipio de Granollers;7.-DAÑOS;337;218;-35,3
Municipio de Granollers;8.-HURTOS;908;678;-25,3
Municipio de Hospitalet de Llobregat (L');1.-DELITOS Y FALTAS (EU);15812;15079;-4,6
Municipio de Hospitalet de Llobregat (L');2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Municipio de Hospitalet de Llobregat (L');3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1454;1171;-19,5
Municipio de Hospitalet de Llobregat (L');4.-ROBOS CON FUERZA EN DOMICILIOS (EU);642;607;-5,5
Municipio de Hospitalet de Llobregat (L');5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);430;253;-41,2
Municipio de Hospitalet de Llobregat (L');6.-TRÁFICO DE DROGAS (EU);69;46;-33,3
Municipio de Hospitalet de Llobregat (L');7.-DAÑOS;1547;1078;-30,3
Municipio de Hospitalet de Llobregat (L');8.-HURTOS;5249;3583;-31,7
Municipio de Manresa;1.-DELITOS Y FALTAS (EU);3388;3278;-3,2
Municipio de Manresa;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Manresa;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);116;125;7,8
Municipio de Manresa;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);191;198;3,7
Municipio de Manresa;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);32;15;-53,1
Municipio de Manresa;6.-TRÁFICO DE DROGAS (EU);8;15;87,5
Municipio de Manresa;7.-DAÑOS;317;207;-34,7
Municipio de Manresa;8.-HURTOS;1002;576;-42,5
Municipio de Mataró;1.-DELITOS Y FALTAS (EU);6518;6990;7,2
Municipio de Mataró;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Mataró;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);512;530;3,5
Municipio de Mataró;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);326;306;-6,1
Municipio de Mataró;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);192;85;-55,7
Municipio de Mataró;6.-TRÁFICO DE DROGAS (EU);14;23;64,3
Municipio de Mataró;7.-DAÑOS;671;485;-27,7
Municipio de Mataró;8.-HURTOS;2179;1398;-35,8
Municipio de Mollet del Vallès;1.-DELITOS Y FALTAS (EU);2296;2208;-3,8
Municipio de Mollet del Vallès;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Mollet del Vallès;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);121;101;-16,5
Municipio de Mollet del Vallès;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);106;105;-0,9
Municipio de Mollet del Vallès;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);28;20;-28,6
Municipio de Mollet del Vallès;6.-TRÁFICO DE DROGAS (EU);9;10;11,1
Municipio de Mollet del Vallès;7.-DAÑOS;274;200;-27,0
Municipio de Mollet del Vallès;8.-HURTOS;718;423;-41,1
Municipio de Prat de Llobregat (El);1.-DELITOS Y FALTAS (EU);6543;6760;3,3
Municipio de Prat de Llobregat (El);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Prat de Llobregat (El);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);168;173;3,0
Municipio de Prat de Llobregat (El);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);65;89;36,9
Municipio de Prat de Llobregat (El);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);110;105;-4,5
Municipio de Prat de Llobregat (El);6.-TRÁFICO DE DROGAS (EU);92;84;-8,7
Municipio de Prat de Llobregat (El);7.-DAÑOS;370;309;-16,5
Municipio de Prat de Llobregat (El);8.-HURTOS;3627;2613;-28,0
Municipio de Rubí;1.-DELITOS Y FALTAS (EU);3244;2993;-7,7
Municipio de Rubí;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Municipio de Rubí;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);113;102;-9,7
Municipio de Rubí;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);173;212;22,5
Municipio de Rubí;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);51;27;-47,1
Municipio de Rubí;6.-TRÁFICO DE DROGAS (EU);14;12;-14,3
Municipio de Rubí;7.-DAÑOS;398;243;-38,9
Municipio de Rubí;8.-HURTOS;774;488;-37,0
Municipio de Sabadell;1.-DELITOS Y FALTAS (EU);8950;9005;0,6
Municipio de Sabadell;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Sabadell;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);649;624;-3,9
Municipio de Sabadell;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);456;443;-2,9
Municipio de Sabadell;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);149;63;-57,7
Municipio de Sabadell;6.-TRÁFICO DE DROGAS (EU);40;36;-10,0
Municipio de Sabadell;7.-DAÑOS;1040;630;-39,4
Municipio de Sabadell;8.-HURTOS;2730;1757;-35,6
Municipio de Sant Boi de Llobregat;1.-DELITOS Y FALTAS (EU);3902;3533;-9,5
Municipio de Sant Boi de Llobregat;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Sant Boi de Llobregat;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);126;161;27,8
Municipio de Sant Boi de Llobregat;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);119;104;-12,6
Municipio de Sant Boi de Llobregat;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);99;52;-47,5
Municipio de Sant Boi de Llobregat;6.-TRÁFICO DE DROGAS (EU);6;10;66,7
Municipio de Sant Boi de Llobregat;7.-DAÑOS;596;360;-39,6
Municipio de Sant Boi de Llobregat;8.-HURTOS;1318;774;-41,3
Municipio de Sant Cugat del Vallès;1.-DELITOS Y FALTAS (EU);3833;3975;3,7
Municipio de Sant Cugat del Vallès;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Sant Cugat del Vallès;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);103;149;44,7
Municipio de Sant Cugat del Vallès;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);322;428;32,9
Municipio de Sant Cugat del Vallès;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);68;43;-36,8
Municipio de Sant Cugat del Vallès;6.-TRÁFICO DE DROGAS (EU);3;8;166,7
Municipio de Sant Cugat del Vallès;7.-DAÑOS;449;258;-42,5
Municipio de Sant Cugat del Vallès;8.-HURTOS;1203;817;-32,1
Municipio de Santa Coloma de Gramenet;1.-DELITOS Y FALTAS (EU);4939;4688;-5,1
Municipio de Santa Coloma de Gramenet;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Municipio de Santa Coloma de Gramenet;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);522;443;-15,1
Municipio de Santa Coloma de Gramenet;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);209;237;13,4
Municipio de Santa Coloma de Gramenet;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);133;59;-55,6
Municipio de Santa Coloma de Gramenet;6.-TRÁFICO DE DROGAS (EU);15;11;-26,7
Municipio de Santa Coloma de Gramenet;7.-DAÑOS;490;295;-39,8
Municipio de Santa Coloma de Gramenet;8.-HURTOS;1520;1045;-31,3
Municipio de Terrassa;1.-DELITOS Y FALTAS (EU);7847;7917;0,9
Municipio de Terrassa;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Terrassa;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);357;321;-10,1
Municipio de Terrassa;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);369;422;14,4
Municipio de Terrassa;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);122;60;-50,8
Municipio de Terrassa;6.-TRÁFICO DE DROGAS (EU);25;30;20,0
Municipio de Terrassa;7.-DAÑOS;944;656;-30,5
Municipio de Terrassa;8.-HURTOS;2120;1430;-32,5
Municipio de Viladecans;1.-DELITOS Y FALTAS (EU);2735;2750;0,5
Municipio de Viladecans;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Viladecans;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);165;124;-24,8
Municipio de Viladecans;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);85;101;18,8
Municipio de Viladecans;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);95;55;-42,1
Municipio de Viladecans;6.-TRÁFICO DE DROGAS (EU);5;5;0,0
Municipio de Viladecans;7.-DAÑOS;461;287;-37,7
Municipio de Viladecans;8.-HURTOS;967;561;-42,0
Municipio de Vilanova i la Geltrú;1.-DELITOS Y FALTAS (EU);2986;3040;1,8
Municipio de Vilanova i la Geltrú;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Municipio de Vilanova i la Geltrú;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);136;117;-14,0
Municipio de Vilanova i la Geltrú;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);175;192;9,7
Municipio de Vilanova i la Geltrú;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);69;25;-63,8
Municipio de Vilanova i la Geltrú;6.-TRÁFICO DE DROGAS (EU);7;10;42,9
Municipio de Vilanova i la Geltrú;7.-DAÑOS;360;284;-21,1
Municipio de Vilanova i la Geltrú;8.-HURTOS;956;600;-37,2
Provincia de Girona;1.-DELITOS Y FALTAS (EU);42051;40547;-3,6
Provincia de Girona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);9;2;-77,8
Provincia de Girona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);888;820;-7,7
Provincia de Girona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);2989;2434;-18,6
Provincia de Girona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);697;332;-52,4
Provincia de Girona;6.-TRÁFICO DE DROGAS (EU);447;432;-3,4
Provincia de Girona;7.-DAÑOS;4346;4382;0,8
Provincia de Girona;8.-HURTOS;13467;13370;-0,7
Municipio de Girona;1.-DELITOS Y FALTAS (EU);7441;6829;-8,2
Municipio de Girona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;2;0,0
Municipio de Girona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);313;223;-28,8
Municipio de Girona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);265;337;27,2
Municipio de Girona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);154;83;-46,1
Municipio de Girona;6.-TRÁFICO DE DROGAS (EU);38;29;-23,7
Municipio de Girona;7.-DAÑOS;850;538;-36,7
Municipio de Girona;8.-HURTOS;2710;1743;-35,7
Provincia de Lleida;1.-DELITOS Y FALTAS (EU);18966;18959;0,0
Provincia de Lleida;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;2;0,0
Provincia de Lleida;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);409;435;6,4
Provincia de Lleida;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);747;767;2,7
Provincia de Lleida;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);188;141;-25,0
Provincia de Lleida;6.-TRÁFICO DE DROGAS (EU);114;86;-24,6
Provincia de Lleida;7.-DAÑOS;2369;2441;3,0
Provincia de Lleida;8.-HURTOS;5193;5319;2,4
Municipio de Lleida;1.-DELITOS Y FALTAS (EU);8633;8925;3,4
Municipio de Lleida;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;2;100,0
Municipio de Lleida;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);309;335;8,4
Municipio de Lleida;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);209;302;44,5
Municipio de Lleida;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);88;71;-19,3
Municipio de Lleida;6.-TRÁFICO DE DROGAS (EU);33;29;-12,1
Municipio de Lleida;7.-DAÑOS;1096;744;-32,1
Municipio de Lleida;8.-HURTOS;2643;1706;-35,5
Provincia de Tarragona;1.-DELITOS Y FALTAS (EU);42271;39004;-7,7
Provincia de Tarragona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);7;2;-71,4
Provincia de Tarragona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1234;1083;-12,2
Provincia de Tarragona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);4438;3196;-28,0
Provincia de Tarragona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);474;290;-38,8
Provincia de Tarragona;6.-TRÁFICO DE DROGAS (EU);285;290;1,8
Provincia de Tarragona;7.-DAÑOS;3962;4176;5,4
Provincia de Tarragona;8.-HURTOS;11479;11179;-2,6
Municipio de Reus;1.-DELITOS Y FALTAS (EU);5888;5156;-12,4
Municipio de Reus;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Reus;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);343;299;-12,8
Municipio de Reus;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);369;333;-9,8
Municipio de Reus;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);66;44;-33,3
Municipio de Reus;6.-TRÁFICO DE DROGAS (EU);71;80;12,7
Municipio de Reus;7.-DAÑOS;676;426;-37,0
Municipio de Reus;8.-HURTOS;1369;886;-35,3
Municipio de Tarragona;1.-DELITOS Y FALTAS (EU);8033;8099;0,8
Municipio de Tarragona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Municipio de Tarragona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);338;296;-12,4
Municipio de Tarragona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);525;546;4,0
Municipio de Tarragona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);127;71;-44,1
Municipio de Tarragona;6.-TRÁFICO DE DROGAS (EU);44;37;-15,9
Municipio de Tarragona;7.-DAÑOS;676;516;-23,7
Municipio de Tarragona;8.-HURTOS;2925;1849;-36,8
COMUNITAT VALENCIANA;1.-DELITOS Y FALTAS (EU);247371;234637;-5,1
COMUNITAT VALENCIANA;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);32;48;50,0
COMUNITAT VALENCIANA;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);6988;6216;-11,0
COMUNITAT VALENCIANA;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);21449;19713;-8,1
COMUNITAT VALENCIANA;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);4660;4381;-6,0
COMUNITAT VALENCIANA;6.-TRÁFICO DE DROGAS (EU);1651;1505;-8,8
COMUNITAT VALENCIANA;7.-DAÑOS;29589;27961;-5,5
COMUNITAT VALENCIANA;8.-HURTOS;80030;78917;-1,4
Provincia de Alicante/Alacant;1.-DELITOS Y FALTAS (EU);97408;92779;-4,8
Provincia de Alicante/Alacant;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);14;30;114,3
Provincia de Alicante/Alacant;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);2157;2013;-6,7
Provincia de Alicante/Alacant;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);9076;8477;-6,6
Provincia de Alicante/Alacant;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);2145;2055;-4,2
Provincia de Alicante/Alacant;6.-TRÁFICO DE DROGAS (EU);680;600;-11,8
Provincia de Alicante/Alacant;7.-DAÑOS;10501;9935;-5,4
Provincia de Alicante/Alacant;8.-HURTOS;32332;32450;0,4
Municipio de Alcoy/Alcoi;1.-DELITOS Y FALTAS (EU);1690;1573;-6,9
Municipio de Alcoy/Alcoi;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Municipio de Alcoy/Alcoi;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);38;62;63,2
Municipio de Alcoy/Alcoi;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);132;57;-56,8
Municipio de Alcoy/Alcoi;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);29;39;34,5
Municipio de Alcoy/Alcoi;6.-TRÁFICO DE DROGAS (EU);2;6;200,0
Municipio de Alcoy/Alcoi;7.-DAÑOS;257;208;-19,1
Municipio de Alcoy/Alcoi;8.-HURTOS;414;380;-8,2
Municipio de Alicante/Alacant;1.-DELITOS Y FALTAS (EU);17940;17869;-0,4
Municipio de Alicante/Alacant;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;6;200,0
Municipio de Alicante/Alacant;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);629;630;0,2
Municipio de Alicante/Alacant;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);857;797;-7,0
Municipio de Alicante/Alacant;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);497;589;18,5
Municipio de Alicante/Alacant;6.-TRÁFICO DE DROGAS (EU);154;166;7,8
Municipio de Alicante/Alacant;7.-DAÑOS;1839;1560;-15,2
Municipio de Alicante/Alacant;8.-HURTOS;6691;7589;13,4
Municipio de Benidorm;1.-DELITOS Y FALTAS (EU);7792;7582;-2,7
Municipio de Benidorm;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;2;100,0
Municipio de Benidorm;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);229;193;-15,7
Municipio de Benidorm;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);224;181;-19,2
Municipio de Benidorm;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);174;132;-24,1
Municipio de Benidorm;6.-TRÁFICO DE DROGAS (EU);73;73;0,0
Municipio de Benidorm;7.-DAÑOS;601;524;-12,8
Municipio de Benidorm;8.-HURTOS;4077;4112;0,9
Municipio de Elche/Elx;1.-DELITOS Y FALTAS (EU);10382;10117;-2,6
Municipio de Elche/Elx;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;4;100,0
Municipio de Elche/Elx;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);245;212;-13,5
Municipio de Elche/Elx;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);671;632;-5,8
Municipio de Elche/Elx;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);301;251;-16,6
Municipio de Elche/Elx;6.-TRÁFICO DE DROGAS (EU);83;78;-6,0
Municipio de Elche/Elx;7.-DAÑOS;909;1029;13,2
Municipio de Elche/Elx;8.-HURTOS;3723;3590;-3,6
Municipio de Elda;1.-DELITOS Y FALTAS (EU);1599;1483;-7,3
Municipio de Elda;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Elda;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);28;31;10,7
Municipio de Elda;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);120;104;-13,3
Municipio de Elda;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);43;51;18,6
Municipio de Elda;6.-TRÁFICO DE DROGAS (EU);13;12;-7,7
Municipio de Elda;7.-DAÑOS;155;180;16,1
Municipio de Elda;8.-HURTOS;352;367;4,3
Municipio de Orihuela;1.-DELITOS Y FALTAS (EU);3879;3717;-4,2
Municipio de Orihuela;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Municipio de Orihuela;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);77;72;-6,5
Municipio de Orihuela;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);470;403;-14,3
Municipio de Orihuela;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);71;62;-12,7
Municipio de Orihuela;6.-TRÁFICO DE DROGAS (EU);21;15;-28,6
Municipio de Orihuela;7.-DAÑOS;331;338;2,1
Municipio de Orihuela;8.-HURTOS;1204;1244;3,3
Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig;1.-DELITOS Y FALTAS (EU);2606;2474;-5,1
Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);42;43;2,4
Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);192;210;9,4
Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);72;81;12,5
Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig;6.-TRÁFICO DE DROGAS (EU);10;4;-60,0
Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig;7.-DAÑOS;383;325;-15,1
Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig;8.-HURTOS;801;818;2,1
Municipio de Torrevieja;1.-DELITOS Y FALTAS (EU);7667;7192;-6,2
Municipio de Torrevieja;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;3;50,0
Municipio de Torrevieja;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);192;163;-15,1
Municipio de Torrevieja;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);793;972;22,6
Municipio de Torrevieja;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);144;126;-12,5
Municipio de Torrevieja;6.-TRÁFICO DE DROGAS (EU);32;24;-25,0
Municipio de Torrevieja;7.-DAÑOS;785;820;4,5
Municipio de Torrevieja;8.-HURTOS;2898;2595;-10,5
Provincia de Castellón/Castelló;1.-DELITOS Y FALTAS (EU);26843;25081;-6,6
Provincia de Castellón/Castelló;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);5;3;-40,0
Provincia de Castellón/Castelló;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);483;430;-11,0
Provincia de Castellón/Castelló;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);3144;2933;-6,7
Provincia de Castellón/Castelló;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);389;364;-6,4
Provincia de Castellón/Castelló;6.-TRÁFICO DE DROGAS (EU);124;119;-4,0
Provincia de Castellón/Castelló;7.-DAÑOS;3093;3121;0,9
Provincia de Castellón/Castelló;8.-HURTOS;7970;7402;-7,1
Municipio de Castellón de la Plana/Castelló de la Plana;1.-DELITOS Y FALTAS (EU);5969;5529;-7,4
Municipio de Castellón de la Plana/Castelló de la Plana;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Castellón de la Plana/Castelló de la Plana;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);158;128;-19,0
Municipio de Castellón de la Plana/Castelló de la Plana;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);556;527;-5,2
Municipio de Castellón de la Plana/Castelló de la Plana;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);125;102;-18,4
Municipio de Castellón de la Plana/Castelló de la Plana;6.-TRÁFICO DE DROGAS (EU);22;24;9,1
Municipio de Castellón de la Plana/Castelló de la Plana;7.-DAÑOS;471;461;-2,1
Municipio de Castellón de la Plana/Castelló de la Plana;8.-HURTOS;2097;1923;-8,3
Municipio de Vila-Real;1.-DELITOS Y FALTAS (EU);1623;1524;-6,1
Municipio de Vila-Real;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Vila-Real;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);30;23;-23,3
Municipio de Vila-Real;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);150;141;-6,0
