TERRITORIO;TIPOLOGÍA PENAL;2014;2015;Var. % 15/14
Municipio de San Bartolomé de Tirajana;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);16;15;-6,3
Municipio de San Bartolomé de Tirajana;6.-TRÁFICO DE DROGAS (EU);4;4;0
Municipio de San Bartolomé de Tirajana;7.-DAÑOS;65;81;24,6
Municipio de San Bartolomé de Tirajana;8.-HURTOS;767;643;-16,2
Municipio de Santa Lucía de Tirajana;1.-DELITOS Y FALTAS (EU);594;743;25,1
Municipio de Santa Lucía de Tirajana;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Santa Lucía de Tirajana;3.-DELINCUENCIA VIOLENTA (EU);15;15;0
Municipio de Santa Lucía de Tirajana;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);4;6;50
Municipio de Santa Lucía de Tirajana;4.-ROBOS CON FUERZA;38;82;115,8
Municipio de Santa Lucía de Tirajana;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);19;34;78,9
Municipio de Santa Lucía de Tirajana;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);11;13;18,2
Municipio de Santa Lucía de Tirajana;6.-TRÁFICO DE DROGAS (EU);1;3;200
Municipio de Santa Lucía de Tirajana;7.-DAÑOS;54;68;25,9
Municipio de Santa Lucía de Tirajana;8.-HURTOS;163;196;20,2
Municipio de Telde;1.-DELITOS Y FALTAS (EU);1115;1161;4,1
Municipio de Telde;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Telde;3.-DELINCUENCIA VIOLENTA (EU);22;21;-4,5
Municipio de Telde;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);13;13;0
Municipio de Telde;4.-ROBOS CON FUERZA;145;176;21,4
Municipio de Telde;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);34;32;-5,9
Municipio de Telde;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);31;26;-16,1
Municipio de Telde;6.-TRÁFICO DE DROGAS (EU);7;7;0
Municipio de Telde;7.-DAÑOS;98;96;-2
Municipio de Telde;8.-HURTOS;283;271;-4,2
Isla de Lanzarote;1.-DELITOS Y FALTAS (EU);1801;1595;-11,4
Isla de Lanzarote;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;2;100
Isla de Lanzarote;3.-DELINCUENCIA VIOLENTA (EU);60;45;-25
Isla de Lanzarote;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);39;22;-43,6
Isla de Lanzarote;4.-ROBOS CON FUERZA;346;303;-12,4
Isla de Lanzarote;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);91;98;7,7
Isla de Lanzarote;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);25;21;-16
Isla de Lanzarote;6.-TRÁFICO DE DROGAS (EU);11;6;-45,5
Isla de Lanzarote;7.-DAÑOS;166;156;-6
Isla de Lanzarote;8.-HURTOS;615;467;-24,1
Municipio de Arrecife;1.-DELITOS Y FALTAS (EU);549;494;-10
Municipio de Arrecife;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;2;100
Municipio de Arrecife;3.-DELINCUENCIA VIOLENTA (EU);32;14;-56,3
Municipio de Arrecife;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);25;9;-64
Municipio de Arrecife;4.-ROBOS CON FUERZA;82;102;24,4
Municipio de Arrecife;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);12;18;50
Municipio de Arrecife;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);9;9;0
Municipio de Arrecife;6.-TRÁFICO DE DROGAS (EU);4;3;-25
Municipio de Arrecife;7.-DAÑOS;58;67;15,5
Municipio de Arrecife;8.-HURTOS;145;119;-17,9
Provincia de Santa Cruz de Tenerife;1.-DELITOS Y FALTAS (EU);10974;11408;4
Provincia de Santa Cruz de Tenerife;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0
Provincia de Santa Cruz de Tenerife;3.-DELINCUENCIA VIOLENTA (EU);309;333;7,8
Provincia de Santa Cruz de Tenerife;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);176;217;23,3
Provincia de Santa Cruz de Tenerife;4.-ROBOS CON FUERZA;1843;1838;-0,3
Provincia de Santa Cruz de Tenerife;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);495;503;1,6
Provincia de Santa Cruz de Tenerife;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);242;182;-24,8
Provincia de Santa Cruz de Tenerife;6.-TRÁFICO DE DROGAS (EU);53;60;13,2
Provincia de Santa Cruz de Tenerife;7.-DAÑOS;783;805;2,8
Provincia de Santa Cruz de Tenerife;8.-HURTOS;4391;4698;7
Isla de Gomera (La);1.-DELITOS Y FALTAS (EU);109;75;-31,2
Isla de Gomera (La);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Isla de Gomera (La);3.-DELINCUENCIA VIOLENTA (EU);4;1;-75
Isla de Gomera (La);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);0;0;0
Isla de Gomera (La);4.-ROBOS CON FUERZA;19;6;-68,4
Isla de Gomera (La);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);6;2;-66,7
Isla de Gomera (La);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);3;1;-66,7
Isla de Gomera (La);6.-TRÁFICO DE DROGAS (EU);2;1;-50
Isla de Gomera (La);7.-DAÑOS;17;15;-11,8
Isla de Gomera (La);8.-HURTOS;19;14;-26,3
Isla de Hierro (El);1.-DELITOS Y FALTAS (EU);42;37;-11,9
Isla de Hierro (El);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Isla de Hierro (El);3.-DELINCUENCIA VIOLENTA (EU);0;1;100
Isla de Hierro (El);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);0;0;0
Isla de Hierro (El);4.-ROBOS CON FUERZA;4;3;-25
Isla de Hierro (El);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);3;3;0
Isla de Hierro (El);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);0;0;0
Isla de Hierro (El);6.-TRÁFICO DE DROGAS (EU);0;0;0
Isla de Hierro (El);7.-DAÑOS;5;5;0
Isla de Hierro (El);8.-HURTOS;4;13;225
Isla de Palma (La);1.-DELITOS Y FALTAS (EU);620;469;-24,4
Isla de Palma (La);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Isla de Palma (La);3.-DELINCUENCIA VIOLENTA (EU);10;6;-40
Isla de Palma (La);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);3;2;-33,3
Isla de Palma (La);4.-ROBOS CON FUERZA;97;55;-43,3
Isla de Palma (La);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);26;28;7,7
Isla de Palma (La);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);8;5;-37,5
Isla de Palma (La);6.-TRÁFICO DE DROGAS (EU);3;2;-33,3
Isla de Palma (La);7.-DAÑOS;61;52;-14,8
Isla de Palma (La);8.-HURTOS;191;126;-34
Isla de Tenerife;1.-DELITOS Y FALTAS (EU);10203;10827;6,1
Isla de Tenerife;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0
Isla de Tenerife;3.-DELINCUENCIA VIOLENTA (EU);295;325;10,2
Isla de Tenerife;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);173;215;24,3
Isla de Tenerife;4.-ROBOS CON FUERZA;1723;1774;3
Isla de Tenerife;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);460;470;2,2
Isla de Tenerife;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);231;176;-23,8
Isla de Tenerife;6.-TRÁFICO DE DROGAS (EU);48;57;18,8
Isla de Tenerife;7.-DAÑOS;700;733;4,7
Isla de Tenerife;8.-HURTOS;4177;4545;8,8
Municipio de Arona;1.-DELITOS Y FALTAS (EU);1414;1531;8,3
Municipio de Arona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Municipio de Arona;3.-DELINCUENCIA VIOLENTA (EU);43;55;27,9
Municipio de Arona;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);31;42;35,5
Municipio de Arona;4.-ROBOS CON FUERZA;182;225;23,6
Municipio de Arona;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);65;67;3,1
Municipio de Arona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);34;23;-32,4
Municipio de Arona;6.-TRÁFICO DE DROGAS (EU);1;7;600
Municipio de Arona;7.-DAÑOS;71;74;4,2
Municipio de Arona;8.-HURTOS;781;764;-2,2
Municipio de San Cristóbal de la Laguna;1.-DELITOS Y FALTAS (EU);1507;1413;-6,2
Municipio de San Cristóbal de la Laguna;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de San Cristóbal de la Laguna;3.-DELINCUENCIA VIOLENTA (EU);46;51;10,9
Municipio de San Cristóbal de la Laguna;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);28;37;32,1
Municipio de San Cristóbal de la Laguna;4.-ROBOS CON FUERZA;351;228;-35
Municipio de San Cristóbal de la Laguna;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);71;63;-11,3
Municipio de San Cristóbal de la Laguna;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);48;42;-12,5
Municipio de San Cristóbal de la Laguna;6.-TRÁFICO DE DROGAS (EU);12;14;16,7
Municipio de San Cristóbal de la Laguna;7.-DAÑOS;152;127;-16,4
Municipio de San Cristóbal de la Laguna;8.-HURTOS;386;435;12,7
Municipio de Santa Cruz de Tenerife;1.-DELITOS Y FALTAS (EU);2501;3125;25
Municipio de Santa Cruz de Tenerife;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Santa Cruz de Tenerife;3.-DELINCUENCIA VIOLENTA (EU);88;107;21,6
Municipio de Santa Cruz de Tenerife;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);55;73;32,7
Municipio de Santa Cruz de Tenerife;4.-ROBOS CON FUERZA;438;542;23,7
Municipio de Santa Cruz de Tenerife;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);57;101;77,2
Municipio de Santa Cruz de Tenerife;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);50;44;-12
Municipio de Santa Cruz de Tenerife;6.-TRÁFICO DE DROGAS (EU);22;16;-27,3
Municipio de Santa Cruz de Tenerife;7.-DAÑOS;199;208;4,5
Municipio de Santa Cruz de Tenerife;8.-HURTOS;894;1325;48,2
CANTABRIA;1.-DELITOS Y FALTAS (EU);4288;3920;-8,6
CANTABRIA;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
CANTABRIA;3.-DELINCUENCIA VIOLENTA (EU);146;122;-16,4
CANTABRIA;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);82;57;-30,5
CANTABRIA;4.-ROBOS CON FUERZA;683;530;-22,4
CANTABRIA;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);238;170;-28,6
CANTABRIA;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);81;63;-22,2
CANTABRIA;6.-TRÁFICO DE DROGAS (EU);18;32;77,8
CANTABRIA;7.-DAÑOS;460;417;-9,3
CANTABRIA;8.-HURTOS;1343;1226;-8,7
Municipio de Santander;1.-DELITOS Y FALTAS (EU);1562;1506;-3,6
Municipio de Santander;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Santander;3.-DELINCUENCIA VIOLENTA (EU);60;67;11,7
Municipio de Santander;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);36;38;5,6
Municipio de Santander;4.-ROBOS CON FUERZA;150;119;-20,7
Municipio de Santander;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);41;41;0
Municipio de Santander;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);40;29;-27,5
Municipio de Santander;6.-TRÁFICO DE DROGAS (EU);8;11;37,5
Municipio de Santander;7.-DAÑOS;162;139;-14,2
Municipio de Santander;8.-HURTOS;629;635;1
Municipio de Torrelavega;1.-DELITOS Y FALTAS (EU);401;375;-6,5
Municipio de Torrelavega;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Torrelavega;3.-DELINCUENCIA VIOLENTA (EU);29;11;-62,1
Municipio de Torrelavega;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);15;4;-73,3
Municipio de Torrelavega;4.-ROBOS CON FUERZA;64;72;12,5
Municipio de Torrelavega;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);19;24;26,3
Municipio de Torrelavega;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);5;2;-60
Municipio de Torrelavega;6.-TRÁFICO DE DROGAS (EU);1;1;0
Municipio de Torrelavega;7.-DAÑOS;50;34;-32
Municipio de Torrelavega;8.-HURTOS;131;128;-2,3
CASTILLA Y LEÓN;1.-DELITOS Y FALTAS (EU);19510;18078;-7,3
CASTILLA Y LEÓN;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;4;300
CASTILLA Y LEÓN;3.-DELINCUENCIA VIOLENTA (EU);412;366;-11,2
CASTILLA Y LEÓN;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);251;217;-13,5
CASTILLA Y LEÓN;4.-ROBOS CON FUERZA;3146;2706;-14
CASTILLA Y LEÓN;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);1071;975;-9
CASTILLA Y LEÓN;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);201;202;0,5
CASTILLA Y LEÓN;6.-TRÁFICO DE DROGAS (EU);62;69;11,3
CASTILLA Y LEÓN;7.-DAÑOS;2752;2619;-4,8
CASTILLA Y LEÓN;8.-HURTOS;6629;5656;-14,7
Provincia de Ávila;1.-DELITOS Y FALTAS (EU);1282;1160;-9,5
Provincia de Ávila;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Provincia de Ávila;3.-DELINCUENCIA VIOLENTA (EU);24;28;16,7
Provincia de Ávila;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);14;16;14,3
Provincia de Ávila;4.-ROBOS CON FUERZA;317;240;-24,3
Provincia de Ávila;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);172;126;-26,7
Provincia de Ávila;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);16;8;-50
Provincia de Ávila;6.-TRÁFICO DE DROGAS (EU);5;6;20
Provincia de Ávila;7.-DAÑOS;262;196;-25,2
Provincia de Ávila;8.-HURTOS;239;221;-7,5
Municipio de Ávila;1.-DELITOS Y FALTAS (EU);387;383;-1
Municipio de Ávila;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Ávila;3.-DELINCUENCIA VIOLENTA (EU);8;11;37,5
Municipio de Ávila;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);8;6;-25
Municipio de Ávila;4.-ROBOS CON FUERZA;50;31;-38
Municipio de Ávila;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);9;18;100
Municipio de Ávila;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);9;2;-77,8
Municipio de Ávila;6.-TRÁFICO DE DROGAS (EU);3;2;-33,3
Municipio de Ávila;7.-DAÑOS;96;64;-33,3
Municipio de Ávila;8.-HURTOS;101;106;5
Provincia de Burgos;1.-DELITOS Y FALTAS (EU);2978;2565;-13,9
Provincia de Burgos;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Provincia de Burgos;3.-DELINCUENCIA VIOLENTA (EU);71;57;-19,7
Provincia de Burgos;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);43;39;-9,3
Provincia de Burgos;4.-ROBOS CON FUERZA;541;377;-30,3
Provincia de Burgos;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);182;104;-42,9
Provincia de Burgos;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);30;25;-16,7
Provincia de Burgos;6.-TRÁFICO DE DROGAS (EU);14;10;-28,6
Provincia de Burgos;7.-DAÑOS;439;408;-7,1
Provincia de Burgos;8.-HURTOS;1067;875;-18
Municipio de Burgos;1.-DELITOS Y FALTAS (EU);1603;1449;-9,6
Municipio de Burgos;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Burgos;3.-DELINCUENCIA VIOLENTA (EU);51;42;-17,6
Municipio de Burgos;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);34;31;-8,8
Municipio de Burgos;4.-ROBOS CON FUERZA;222;137;-38,3
Municipio de Burgos;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);50;28;-44
Municipio de Burgos;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);15;9;-40
Municipio de Burgos;6.-TRÁFICO DE DROGAS (EU);5;7;40
Municipio de Burgos;7.-DAÑOS;213;218;2,3
Municipio de Burgos;8.-HURTOS;747;622;-16,7
Provincia de León;1.-DELITOS Y FALTAS (EU);3965;3818;-3,7
Provincia de León;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Provincia de León;3.-DELINCUENCIA VIOLENTA (EU);109;69;-36,7
Provincia de León;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);73;42;-42,5
Provincia de León;4.-ROBOS CON FUERZA;607;597;-1,6
Provincia de León;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);188;249;32,4
Provincia de León;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);46;61;32,6
Provincia de León;6.-TRÁFICO DE DROGAS (EU);7;10;42,9
Provincia de León;7.-DAÑOS;560;608;8,6
Provincia de León;8.-HURTOS;1352;1131;-16,3
Municipio de León;1.-DELITOS Y FALTAS (EU);1586;1523;-4
Municipio de León;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Municipio de León;3.-DELINCUENCIA VIOLENTA (EU);71;43;-39,4
Municipio de León;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);53;30;-43,4
Municipio de León;4.-ROBOS CON FUERZA;119;125;5
Municipio de León;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);24;36;50
Municipio de León;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);20;31;55
Municipio de León;6.-TRÁFICO DE DROGAS (EU);2;2;0
Municipio de León;7.-DAÑOS;204;230;12,7
Municipio de León;8.-HURTOS;716;580;-19
Municipio de Ponferrada;1.-DELITOS Y FALTAS (EU);548;585;6,8
Municipio de Ponferrada;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Ponferrada;3.-DELINCUENCIA VIOLENTA (EU);12;7;-41,7
Municipio de Ponferrada;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);9;5;-44,4
Municipio de Ponferrada;4.-ROBOS CON FUERZA;85;80;-5,9
Municipio de Ponferrada;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);20;23;15
Municipio de Ponferrada;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);8;8;0
Municipio de Ponferrada;6.-TRÁFICO DE DROGAS (EU);0;4;100
Municipio de Ponferrada;7.-DAÑOS;91;99;8,8
Municipio de Ponferrada;8.-HURTOS;227;202;-11
Provincia de Palencia;1.-DELITOS Y FALTAS (EU);1015;902;-11,1
Provincia de Palencia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Provincia de Palencia;3.-DELINCUENCIA VIOLENTA (EU);23;14;-39,1
Provincia de Palencia;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);7;6;-14,3
Provincia de Palencia;4.-ROBOS CON FUERZA;127;127;0
Provincia de Palencia;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);37;55;48,6
Provincia de Palencia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);4;6;50
Provincia de Palencia;6.-TRÁFICO DE DROGAS (EU);4;4;0
Provincia de Palencia;7.-DAÑOS;157;153;-2,5
Provincia de Palencia;8.-HURTOS;314;220;-29,9
Municipio de Palencia;1.-DELITOS Y FALTAS (EU);508;494;-2,8
Municipio de Palencia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Palencia;3.-DELINCUENCIA VIOLENTA (EU);13;5;-61,5
Municipio de Palencia;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);5;4;-20
Municipio de Palencia;4.-ROBOS CON FUERZA;43;61;41,9
Municipio de Palencia;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);12;24;100
Municipio de Palencia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);3;5;66,7
Municipio de Palencia;6.-TRÁFICO DE DROGAS (EU);2;1;-50
Municipio de Palencia;7.-DAÑOS;78;102;30,8
Municipio de Palencia;8.-HURTOS;218;143;-34,4
Provincia de Salamanca;1.-DELITOS Y FALTAS (EU);2225;2278;2,4
Provincia de Salamanca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;2;100
Provincia de Salamanca;3.-DELINCUENCIA VIOLENTA (EU);70;82;17,1
Provincia de Salamanca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);45;51;13,3
Provincia de Salamanca;4.-ROBOS CON FUERZA;269;289;7,4
Provincia de Salamanca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);103;102;-1
Provincia de Salamanca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);27;33;22,2
Provincia de Salamanca;6.-TRÁFICO DE DROGAS (EU);8;13;62,5
Provincia de Salamanca;7.-DAÑOS;247;231;-6,5
Provincia de Salamanca;8.-HURTOS;771;782;1,4
Municipio de Salamanca;1.-DELITOS Y FALTAS (EU);1175;1239;5,4
Municipio de Salamanca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Municipio de Salamanca;3.-DELINCUENCIA VIOLENTA (EU);51;53;3,9
Municipio de Salamanca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);40;42;5
Municipio de Salamanca;4.-ROBOS CON FUERZA;98;111;13,3
Municipio de Salamanca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);19;21;10,5
Municipio de Salamanca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);10;20;100
Municipio de Salamanca;6.-TRÁFICO DE DROGAS (EU);4;7;75
Municipio de Salamanca;7.-DAÑOS;98;92;-6,1
Municipio de Salamanca;8.-HURTOS;479;540;12,7
Provincia de Segovia;1.-DELITOS Y FALTAS (EU);1150;1065;-7,4
Provincia de Segovia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Provincia de Segovia;3.-DELINCUENCIA VIOLENTA (EU);19;13;-31,6
Provincia de Segovia;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);6;9;50
Provincia de Segovia;4.-ROBOS CON FUERZA;229;191;-16,6
Provincia de Segovia;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);85;93;9,4
Provincia de Segovia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);8;8;0
Provincia de Segovia;6.-TRÁFICO DE DROGAS (EU);5;6;20
Provincia de Segovia;7.-DAÑOS;182;147;-19,2
Provincia de Segovia;8.-HURTOS;286;283;-1
Municipio de Segovia;1.-DELITOS Y FALTAS (EU);448;430;-4
Municipio de Segovia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Segovia;3.-DELINCUENCIA VIOLENTA (EU);9;8;-11,1
Municipio de Segovia;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);5;7;40
Municipio de Segovia;4.-ROBOS CON FUERZA;49;46;-6,1
Municipio de Segovia;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);14;14;0
Municipio de Segovia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);2;3;50
Municipio de Segovia;6.-TRÁFICO DE DROGAS (EU);1;1;0
Municipio de Segovia;7.-DAÑOS;81;76;-6,2
Municipio de Segovia;8.-HURTOS;167;153;-8,4
Provincia de Soria;1.-DELITOS Y FALTAS (EU);537;543;1,1
Provincia de Soria;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Provincia de Soria;3.-DELINCUENCIA VIOLENTA (EU);13;13;0
Provincia de Soria;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);7;5;-28,6
Provincia de Soria;4.-ROBOS CON FUERZA;91;80;-12,1
Provincia de Soria;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);17;18;5,9
Provincia de Soria;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);0;1;100
Provincia de Soria;6.-TRÁFICO DE DROGAS (EU);2;4;100
Provincia de Soria;7.-DAÑOS;93;69;-25,8
Provincia de Soria;8.-HURTOS;160;157;-1,9
Municipio de Soria;1.-DELITOS Y FALTAS (EU);272;319;17,3
Municipio de Soria;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Soria;3.-DELINCUENCIA VIOLENTA (EU);9;8;-11,1
Municipio de Soria;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);4;2;-50
Municipio de Soria;4.-ROBOS CON FUERZA;31;32;3,2
Municipio de Soria;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);3;5;66,7
Municipio de Soria;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);0;1;100
Municipio de Soria;6.-TRÁFICO DE DROGAS (EU);1;3;200
Municipio de Soria;7.-DAÑOS;47;38;-19,1
Municipio de Soria;8.-HURTOS;99;107;8,1
Provincia de Valladolid;1.-DELITOS Y FALTAS (EU);5260;4638;-11,8
Provincia de Valladolid;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Provincia de Valladolid;3.-DELINCUENCIA VIOLENTA (EU);61;66;8,2
Provincia de Valladolid;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);41;39;-4,9
Provincia de Valladolid;4.-ROBOS CON FUERZA;756;635;-16
Provincia de Valladolid;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);202;172;-14,9
Provincia de Valladolid;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);50;34;-32
Provincia de Valladolid;6.-TRÁFICO DE DROGAS (EU);9;13;44,4
Provincia de Valladolid;7.-DAÑOS;673;670;-0,4
Provincia de Valladolid;8.-HURTOS;2149;1659;-22,8
Municipio de Valladolid;1.-DELITOS Y FALTAS (EU);3436;2775;-19,2
