TERRITORIO;TIPOLOGÍA PENAL;2014;2015;Var. % 15/14
Municipio de Cornellà de Llobregat;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);130;142;9,2
Municipio de Cornellà de Llobregat;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);86;87;1,2
Municipio de Cornellà de Llobregat;6.-TRÁFICO DE DROGAS (EU);11;10;-9,1
Municipio de Cornellà de Llobregat;7.-DAÑOS;364;410;12,6
Municipio de Cornellà de Llobregat;8.-HURTOS;1268;1267;-0,1
Municipio de Granollers;1.-DELITOS Y FALTAS;2525;2281;-9,7
Municipio de Granollers;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100
Municipio de Granollers;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);151;168;11,3
Municipio de Granollers;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);158;135;-14,6
Municipio de Granollers;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);32;25;-21,9
Municipio de Granollers;6.-TRÁFICO DE DROGAS (EU);16;4;-75
Municipio de Granollers;7.-DAÑOS;255;231;-9,4
Municipio de Granollers;8.-HURTOS;681;734;7,8
Municipio de Hospitalet de Llobregat (L');1.-DELITOS Y FALTAS;11861;11299;-4,7
Municipio de Hospitalet de Llobregat (L');2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Municipio de Hospitalet de Llobregat (L');3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1078;868;-19,5
Municipio de Hospitalet de Llobregat (L');4.-ROBOS CON FUERZA EN DOMICILIOS (EU);457;468;2,4
Municipio de Hospitalet de Llobregat (L');5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);317;361;13,9
Municipio de Hospitalet de Llobregat (L');6.-TRÁFICO DE DROGAS (EU);61;35;-42,6
Municipio de Hospitalet de Llobregat (L');7.-DAÑOS;1169;1226;4,9
Municipio de Hospitalet de Llobregat (L');8.-HURTOS;3935;4056;3,1
Municipio de Manresa;1.-DELITOS Y FALTAS;2483;2465;-0,7
Municipio de Manresa;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Manresa;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);88;95;8
Municipio de Manresa;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);132;143;8,3
Municipio de Manresa;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);24;21;-12,5
Municipio de Manresa;6.-TRÁFICO DE DROGAS (EU);5;11;120
Municipio de Manresa;7.-DAÑOS;234;276;17,9
Municipio de Manresa;8.-HURTOS;744;681;-8,5
Municipio de Mataró;1.-DELITOS Y FALTAS;4932;5296;7,4
Municipio de Mataró;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Municipio de Mataró;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);390;402;3,1
Municipio de Mataró;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);238;235;-1,3
Municipio de Mataró;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);140;115;-17,9
Municipio de Mataró;6.-TRÁFICO DE DROGAS (EU);12;16;33,3
Municipio de Mataró;7.-DAÑOS;506;551;8,9
Municipio de Mataró;8.-HURTOS;1664;1699;2,1
Municipio de Mollet del Vallès;1.-DELITOS Y FALTAS;1718;1670;-2,8
Municipio de Mollet del Vallès;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Mollet del Vallès;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);97;87;-10,3
Municipio de Mollet del Vallès;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);77;69;-10,4
Municipio de Mollet del Vallès;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);20;28;40
Municipio de Mollet del Vallès;6.-TRÁFICO DE DROGAS (EU);7;7;0
Municipio de Mollet del Vallès;7.-DAÑOS;200;256;28
Municipio de Mollet del Vallès;8.-HURTOS;527;517;-1,9
Municipio de Prat de Llobregat (El);1.-DELITOS Y FALTAS;4827;5002;3,6
Municipio de Prat de Llobregat (El);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Prat de Llobregat (El);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);122;128;4,9
Municipio de Prat de Llobregat (El);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);51;67;31,4
Municipio de Prat de Llobregat (El);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);84;102;21,4
Municipio de Prat de Llobregat (El);6.-TRÁFICO DE DROGAS (EU);70;51;-27,1
Municipio de Prat de Llobregat (El);7.-DAÑOS;274;347;26,6
Municipio de Prat de Llobregat (El);8.-HURTOS;2720;2645;-2,8
Municipio de Rubí;1.-DELITOS Y FALTAS;2498;2234;-10,6
Municipio de Rubí;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Municipio de Rubí;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);93;77;-17,2
Municipio de Rubí;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);122;140;14,8
Municipio de Rubí;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);41;37;-9,8
Municipio de Rubí;6.-TRÁFICO DE DROGAS (EU);9;11;22,2
Municipio de Rubí;7.-DAÑOS;303;303;0
Municipio de Rubí;8.-HURTOS;594;569;-4,2
Municipio de Sabadell;1.-DELITOS Y FALTAS;6566;6588;0,3
Municipio de Sabadell;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Sabadell;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);475;483;1,7
Municipio de Sabadell;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);325;307;-5,5
Municipio de Sabadell;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);109;86;-21,1
Municipio de Sabadell;6.-TRÁFICO DE DROGAS (EU);30;25;-16,7
Municipio de Sabadell;7.-DAÑOS;766;767;0,1
Municipio de Sabadell;8.-HURTOS;1962;2006;2,2
Municipio de Sant Boi de Llobregat;1.-DELITOS Y FALTAS;2929;2630;-10,2
Municipio de Sant Boi de Llobregat;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Municipio de Sant Boi de Llobregat;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);99;121;22,2
Municipio de Sant Boi de Llobregat;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);96;75;-21,9
Municipio de Sant Boi de Llobregat;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);74;71;-4,1
Municipio de Sant Boi de Llobregat;6.-TRÁFICO DE DROGAS (EU);4;7;75
Municipio de Sant Boi de Llobregat;7.-DAÑOS;465;390;-16,1
Municipio de Sant Boi de Llobregat;8.-HURTOS;956;868;-9,2
Municipio de Sant Cugat del Vallès;1.-DELITOS Y FALTAS;2802;2917;4,1
Municipio de Sant Cugat del Vallès;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Sant Cugat del Vallès;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);77;89;15,6
Municipio de Sant Cugat del Vallès;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);240;283;17,9
Municipio de Sant Cugat del Vallès;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);54;66;22,2
Municipio de Sant Cugat del Vallès;6.-TRÁFICO DE DROGAS (EU);3;6;100
Municipio de Sant Cugat del Vallès;7.-DAÑOS;323;313;-3,1
Municipio de Sant Cugat del Vallès;8.-HURTOS;861;889;3,3
Municipio de Santa Coloma de Gramenet;1.-DELITOS Y FALTAS;3725;3495;-6,2
Municipio de Santa Coloma de Gramenet;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Santa Coloma de Gramenet;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);412;329;-20,1
Municipio de Santa Coloma de Gramenet;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);150;154;2,7
Municipio de Santa Coloma de Gramenet;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);89;83;-6,7
Municipio de Santa Coloma de Gramenet;6.-TRÁFICO DE DROGAS (EU);12;9;-25
Municipio de Santa Coloma de Gramenet;7.-DAÑOS;370;360;-2,7
Municipio de Santa Coloma de Gramenet;8.-HURTOS;1122;1130;0,7
Municipio de Terrassa;1.-DELITOS Y FALTAS;5935;5976;0,7
Municipio de Terrassa;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Municipio de Terrassa;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);266;246;-7,5
Municipio de Terrassa;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);285;293;2,8
Municipio de Terrassa;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);88;77;-12,5
Municipio de Terrassa;6.-TRÁFICO DE DROGAS (EU);15;24;60
Municipio de Terrassa;7.-DAÑOS;744;820;10,2
Municipio de Terrassa;8.-HURTOS;1564;1646;5,2
Municipio de Viladecans;1.-DELITOS Y FALTAS;2032;2049;0,8
Municipio de Viladecans;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Viladecans;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);116;93;-19,8
Municipio de Viladecans;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);69;66;-4,3
Municipio de Viladecans;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);64;80;25
Municipio de Viladecans;6.-TRÁFICO DE DROGAS (EU);3;4;33,3
Municipio de Viladecans;7.-DAÑOS;343;365;6,4
Municipio de Viladecans;8.-HURTOS;732;636;-13,1
Municipio de Vilanova i la Geltrú;1.-DELITOS Y FALTAS;2313;2269;-1,9
Municipio de Vilanova i la Geltrú;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Municipio de Vilanova i la Geltrú;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);109;82;-24,8
Municipio de Vilanova i la Geltrú;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);133;137;3
Municipio de Vilanova i la Geltrú;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);51;35;-31,4
Municipio de Vilanova i la Geltrú;6.-TRÁFICO DE DROGAS (EU);5;9;80
Municipio de Vilanova i la Geltrú;7.-DAÑOS;278;343;23,4
Municipio de Vilanova i la Geltrú;8.-HURTOS;747;730;-2,3
Provincia de Girona;1.-DELITOS Y FALTAS;32787;31744;-3,2
Provincia de Girona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);6;0;-100
Provincia de Girona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);676;615;-9
Provincia de Girona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);2293;1688;-26,4
Provincia de Girona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);532;311;-41,5
Provincia de Girona;6.-TRÁFICO DE DROGAS (EU);358;345;-3,6
Provincia de Girona;7.-DAÑOS;3389;3424;1
Provincia de Girona;8.-HURTOS;10821;10733;-0,8
Municipio de Girona;1.-DELITOS Y FALTAS;5268;5006;-5
Municipio de Girona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100
Municipio de Girona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);193;155;-19,7
Municipio de Girona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);194;240;23,7
Municipio de Girona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);113;102;-9,7
Municipio de Girona;6.-TRÁFICO DE DROGAS (EU);30;23;-23,3
Municipio de Girona;7.-DAÑOS;623;631;1,3
Municipio de Girona;8.-HURTOS;1911;1919;0,4
Provincia de Lleida;1.-DELITOS Y FALTAS;14133;14399;1,9
Provincia de Lleida;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;2;100
Provincia de Lleida;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);311;331;6,4
Provincia de Lleida;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);506;532;5,1
Provincia de Lleida;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);139;131;-5,8
Provincia de Lleida;6.-TRÁFICO DE DROGAS (EU);86;54;-37,2
Provincia de Lleida;7.-DAÑOS;1795;1882;4,8
Provincia de Lleida;8.-HURTOS;3848;3973;3,2
Municipio de Lleida;1.-DELITOS Y FALTAS;6394;6705;4,9
Municipio de Lleida;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;2;100
Municipio de Lleida;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);240;258;7,5
Municipio de Lleida;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);148;239;61,5
Municipio de Lleida;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);65;102;56,9
Municipio de Lleida;6.-TRÁFICO DE DROGAS (EU);26;19;-26,9
Municipio de Lleida;7.-DAÑOS;807;848;5,1
Municipio de Lleida;8.-HURTOS;1944;2067;6,3
Provincia de Tarragona;1.-DELITOS Y FALTAS;33058;30566;-7,5
Provincia de Tarragona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);5;1;-80
Provincia de Tarragona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);978;828;-15,3
Provincia de Tarragona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);3476;2346;-32,5
Provincia de Tarragona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);364;262;-28
Provincia de Tarragona;6.-TRÁFICO DE DROGAS (EU);207;218;5,3
Provincia de Tarragona;7.-DAÑOS;3067;3229;5,3
Provincia de Tarragona;8.-HURTOS;9224;8883;-3,7
Municipio de Reus;1.-DELITOS Y FALTAS;4505;3992;-11,4
Municipio de Reus;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Reus;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);271;234;-13,7
Municipio de Reus;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);293;244;-16,7
Municipio de Reus;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);49;53;8,2
Municipio de Reus;6.-TRÁFICO DE DROGAS (EU);44;63;43,2
Municipio de Reus;7.-DAÑOS;528;510;-3,4
Municipio de Reus;8.-HURTOS;1031;1042;1,1
Municipio de Tarragona;1.-DELITOS Y FALTAS;6121;6178;0,9
Municipio de Tarragona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Municipio de Tarragona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);259;193;-25,5
Municipio de Tarragona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);395;427;8,1
Municipio de Tarragona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);95;101;6,3
Municipio de Tarragona;6.-TRÁFICO DE DROGAS (EU);34;28;-17,6
Municipio de Tarragona;7.-DAÑOS;510;548;7,5
Municipio de Tarragona;8.-HURTOS;2283;2265;-0,8
COMUNITAT VALENCIANA;1.-DELITOS Y FALTAS;189756;179504;-5,4
COMUNITAT VALENCIANA;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);24;34;41,7
COMUNITAT VALENCIANA;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);5381;4744;-11,8
COMUNITAT VALENCIANA;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);16542;14698;-11,1
COMUNITAT VALENCIANA;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);3508;3325;-5,2
COMUNITAT VALENCIANA;6.-TRÁFICO DE DROGAS (EU);1286;1176;-8,6
COMUNITAT VALENCIANA;7.-DAÑOS;22817;21300;-6,6
COMUNITAT VALENCIANA;8.-HURTOS;61939;60581;-2,2
Provincia de Alicante/Alacant;1.-DELITOS Y FALTAS;75252;71235;-5,3
Provincia de Alicante/Alacant;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);12;23;91,7
Provincia de Alicante/Alacant;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1639;1532;-6,5
Provincia de Alicante/Alacant;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);7040;6268;-11
Provincia de Alicante/Alacant;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1624;1608;-1
Provincia de Alicante/Alacant;6.-TRÁFICO DE DROGAS (EU);525;478;-9
Provincia de Alicante/Alacant;7.-DAÑOS;8057;7649;-5,1
Provincia de Alicante/Alacant;8.-HURTOS;25425;25059;-1,4
Municipio de Alcoy/Alcoi;1.-DELITOS Y FALTAS;1265;1210;-4,3
Municipio de Alcoy/Alcoi;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100
Municipio de Alcoy/Alcoi;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);30;52;73,3
Municipio de Alcoy/Alcoi;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);106;46;-56,6
Municipio de Alcoy/Alcoi;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);21;36;71,4
Municipio de Alcoy/Alcoi;6.-TRÁFICO DE DROGAS (EU);1;4;300
Municipio de Alcoy/Alcoi;7.-DAÑOS;204;155;-24
Municipio de Alcoy/Alcoi;8.-HURTOS;308;311;1
Municipio de Alicante/Alacant;1.-DELITOS Y FALTAS;13684;13543;-1
Municipio de Alicante/Alacant;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;4;100
Municipio de Alicante/Alacant;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);460;465;1,1
Municipio de Alicante/Alacant;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);645;609;-5,6
Municipio de Alicante/Alacant;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);362;468;29,3
Municipio de Alicante/Alacant;6.-TRÁFICO DE DROGAS (EU);121;123;1,7
Municipio de Alicante/Alacant;7.-DAÑOS;1405;1188;-15,4
Municipio de Alicante/Alacant;8.-HURTOS;5083;5739;12,9
Municipio de Benidorm;1.-DELITOS Y FALTAS;6363;5995;-5,8
Municipio de Benidorm;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Benidorm;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);184;145;-21,2
Municipio de Benidorm;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);183;135;-26,2
Municipio de Benidorm;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);137;98;-28,5
Municipio de Benidorm;6.-TRÁFICO DE DROGAS (EU);59;59;0
Municipio de Benidorm;7.-DAÑOS;476;393;-17,4
Municipio de Benidorm;8.-HURTOS;3391;3327;-1,9
Municipio de Elche/Elx;1.-DELITOS Y FALTAS;7789;7552;-3
Municipio de Elche/Elx;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;2;100
Municipio de Elche/Elx;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);176;156;-11,4
Municipio de Elche/Elx;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);472;467;-1,1
Municipio de Elche/Elx;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);221;199;-10
Municipio de Elche/Elx;6.-TRÁFICO DE DROGAS (EU);58;63;8,6
Municipio de Elche/Elx;7.-DAÑOS;660;771;16,8
Municipio de Elche/Elx;8.-HURTOS;2875;2634;-8,4
Municipio de Elda;1.-DELITOS Y FALTAS;1204;1069;-11,2
Municipio de Elda;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Elda;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);23;20;-13
Municipio de Elda;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);99;63;-36,4
Municipio de Elda;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);38;40;5,3
Municipio de Elda;6.-TRÁFICO DE DROGAS (EU);9;10;11,1
Municipio de Elda;7.-DAÑOS;117;130;11,1
Municipio de Elda;8.-HURTOS;263;258;-1,9
Municipio de Orihuela;1.-DELITOS Y FALTAS;3014;2868;-4,8
Municipio de Orihuela;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0
Municipio de Orihuela;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);57;61;7
Municipio de Orihuela;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);363;295;-18,7
Municipio de Orihuela;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);53;45;-15,1
Municipio de Orihuela;6.-TRÁFICO DE DROGAS (EU);17;11;-35,3
Municipio de Orihuela;7.-DAÑOS;264;266;0,8
Municipio de Orihuela;8.-HURTOS;934;943;1
Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig;1.-DELITOS Y FALTAS;1936;1862;-3,8
Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);29;31;6,9
Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);144;143;-0,7
Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);47;60;27,7
Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig;6.-TRÁFICO DE DROGAS (EU);8;2;-75
Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig;7.-DAÑOS;279;256;-8,2
Municipio de San Vicente del Raspeig/Sant Vicent del Raspeig;8.-HURTOS;587;610;3,9
Municipio de Torrevieja;1.-DELITOS Y FALTAS;6044;5609;-7,2
Municipio de Torrevieja;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;3;50
Municipio de Torrevieja;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);161;141;-12,4
Municipio de Torrevieja;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);625;812;29,9
Municipio de Torrevieja;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);116;95;-18,1
Municipio de Torrevieja;6.-TRÁFICO DE DROGAS (EU);23;19;-17,4
Municipio de Torrevieja;7.-DAÑOS;609;643;5,6
Municipio de Torrevieja;8.-HURTOS;2374;1999;-15,8
Provincia de Castellón/Castelló;1.-DELITOS Y FALTAS;20680;19571;-5,4
Provincia de Castellón/Castelló;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;2;0
Provincia de Castellón/Castelló;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);364;351;-3,6
Provincia de Castellón/Castelló;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);2460;2211;-10,1
Provincia de Castellón/Castelló;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);291;289;-0,7
Provincia de Castellón/Castelló;6.-TRÁFICO DE DROGAS (EU);110;105;-4,5
Provincia de Castellón/Castelló;7.-DAÑOS;2406;2410;0,2
Provincia de Castellón/Castelló;8.-HURTOS;6343;5929;-6,5
Municipio de Castellón de la Plana/Castelló de la Plana;1.-DELITOS Y FALTAS;4456;4099;-8
Municipio de Castellón de la Plana/Castelló de la Plana;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Castellón de la Plana/Castelló de la Plana;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);105;93;-11,4
Municipio de Castellón de la Plana/Castelló de la Plana;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);446;392;-12,1
Municipio de Castellón de la Plana/Castelló de la Plana;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);90;74;-17,8
Municipio de Castellón de la Plana/Castelló de la Plana;6.-TRÁFICO DE DROGAS (EU);19;20;5,3
Municipio de Castellón de la Plana/Castelló de la Plana;7.-DAÑOS;369;329;-10,8
Municipio de Castellón de la Plana/Castelló de la Plana;8.-HURTOS;1550;1439;-7,2
Municipio de Vila-Real;1.-DELITOS Y FALTAS;1186;1180;-0,5
Municipio de Vila-Real;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Vila-Real;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);18;23;27,8
Municipio de Vila-Real;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);114;107;-6,1
Municipio de Vila-Real;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);21;26;23,8
Municipio de Vila-Real;6.-TRÁFICO DE DROGAS (EU);2;1;-50
Municipio de Vila-Real;7.-DAÑOS;135;178;31,9
Municipio de Vila-Real;8.-HURTOS;346;344;-0,6
Provincia de Valencia/València;1.-DELITOS Y FALTAS;93824;88698;-5,5
Provincia de Valencia/València;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);10;9;-10
Provincia de Valencia/València;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);3378;2861;-15,3
Provincia de Valencia/València;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);7042;6219;-11,7
Provincia de Valencia/València;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1593;1428;-10,4
Provincia de Valencia/València;6.-TRÁFICO DE DROGAS (EU);651;593;-8,9
Provincia de Valencia/València;7.-DAÑOS;12354;11241;-9
Provincia de Valencia/València;8.-HURTOS;30171;29593;-1,9
Municipio de Gandia;1.-DELITOS Y FALTAS;3755;3652;-2,7
Municipio de Gandia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100
Municipio de Gandia;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);62;65;4,8
Municipio de Gandia;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);133;114;-14,3
Municipio de Gandia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);89;70;-21,3
Municipio de Gandia;6.-TRÁFICO DE DROGAS (EU);41;24;-41,5
Municipio de Gandia;7.-DAÑOS;488;439;-10
Municipio de Gandia;8.-HURTOS;1279;1457;13,9
Municipio de Paterna;1.-DELITOS Y FALTAS;1967;1799;-8,5
Municipio de Paterna;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Paterna;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);62;44;-29
Municipio de Paterna;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);118;95;-19,5
Municipio de Paterna;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);38;40;5,3
Municipio de Paterna;6.-TRÁFICO DE DROGAS (EU);13;8;-38,5
Municipio de Paterna;7.-DAÑOS;270;229;-15,2
Municipio de Paterna;8.-HURTOS;513;543;5,8
Municipio de Sagunto/Sagunt;1.-DELITOS Y FALTAS;2128;2051;-3,6
Municipio de Sagunto/Sagunt;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
